#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, -2.3465423583984375, 4.807708740234375, 7.7303466796875, 0.284332275390625, 0.036285400390625, 0.187347412109375, 
2, -2.601043701171875, 4.7161865234375, 8.118072509765625, -0.15252685546875, -0.03955078125, -0.143768310546875, 
3, -2.3231201171875, 4.692901611328125, 7.91912841796875, 0.43707275390625, -0.2275390625, -0.08929443359375, 
4, -2.578338623046875, 5.371612548828125, 8.15673828125, 0.0589599609375, -0.059844970703125, 0.054901123046875, 
5, -2.428863525390625, 5.429840087890625, 7.6330718994140625, 0.224517822265625, -0.23394775390625, 0.208709716796875, 
6, -2.5794219970703125, 4.5707244873046875, 7.642669677734375, 0.78955078125, 0.051239013671875, -0.058319091796875, 
7, -2.000640869140625, 5.2908935546875, 7.238311767578125, 0.3665771484375, 0.213592529296875, -0.42254638671875, 
8, -2.2910614013671875, 6.40679931640625, 7.049835205078125, 1.064056396484375, 0.581024169921875, -0.878631591796875, 
9, -2.1755523681640625, 6.7432098388671875, 5.3493194580078125, 1.6568603515625, 0.57568359375, -0.402252197265625, 
10, -6.25848388671875, 5.762115478515625, 6.3414154052734375, 2.2080078125, -0.79791259765625, -0.692779541015625, 
11, -3.8951873779296875, 6.9447021484375, 1.6638641357421875, 2.46221923828125, -0.068389892578125, -0.86474609375, 
12, -7.3132476806640625, 7.4252777099609375, 0.6044921875, 0.148681640625, -0.252105712890625, -0.400115966796875, 
13, -5.6884307861328125, 7.444671630859375, 1.4592742919921875, 1.835235595703125, -2.167236328125, 0.288818359375, 
14, -3.5758819580078125, 10.714309692382812, 0.7258453369140625, 0.935882568359375, 0.111053466796875, -0.14697265625, 
15, -3.8740692138671875, 10.243972778320312, -1.574981689453125, 3.2333984375, -1.328765869140625, 0.610321044921875, 
16, -6.62603759765625, 8.113082885742188, -3.1704864501953125, 1.198638916015625, -1.743194580078125, 0.458648681640625, 
17, -5.3587799072265625, 5.881591796875, -2.6766357421875, 1.128143310546875, -0.594970703125, 2.4464111328125, 
18, -4.7015380859375, 9.139678955078125, -3.2838287353515625, 0.9305419921875, -0.560791015625, 1.23089599609375, 
19, -3.368377685546875, 7.9910430908203125, -3.416046142578125, 1.04803466796875, 0.23388671875, 1.475494384765625, 
20, -1.8713836669921875, 8.201126098632812, -3.162445068359375, -0.005126953125, -0.4796142578125, 0.441558837890625, 
