#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, 0.0167388916015625, 4.7308197021484375, 8.390914916992188, -0.012603759765625, 0.014923095703125, -0.08074951171875, 
2, -0.0489959716796875, 4.712799072265625, 8.505859375, -0.008331298828125, -0.00750732421875, -0.07220458984375, 
3, -0.0021514892578125, 4.60186767578125, 8.499832153320312, -0.033966064453125, -0.147430419921875, -0.02947998046875, 
4, 0.324554443359375, 4.540374755859375, 8.15435791015625, -0.02008056640625, 0.459259033203125, -0.0828857421875, 
5, -0.4024658203125, 4.675567626953125, 8.824722290039062, -0.056396484375, -0.111114501953125, -0.004913330078125, 
6, -0.2255859375, 4.5811309814453125, 8.670944213867188, 0.14013671875, -0.267059326171875, 0.0538330078125, 
7, 0.84588623046875, 4.866058349609375, 8.717636108398438, 0.2298583984375, -0.26171875, -0.143768310546875, 
8, 0.2595977783203125, 4.9169464111328125, 8.393142700195312, -0.341583251953125, -1.127960205078125, -0.340301513671875, 
9, 1.7515411376953125, 4.655242919921875, 8.484176635742188, 0.19140625, -0.3172607421875, -0.667144775390625, 
10, 0.6941986083984375, 4.885223388671875, 8.260498046875, 0.423187255859375, 0.96875, -0.45245361328125, 
11, 1.2173919677734375, 5.2633056640625, 8.616134643554688, -0.200592041015625, -1.488983154296875, -0.736572265625, 
12, 1.1668701171875, 4.9985198974609375, 7.7083587646484375, 0.062164306640625, -0.433685302734375, -1.216156005859375, 
13, 1.9299468994140625, 4.380401611328125, 8.0540771484375, 0.1102294921875, -0.37066650390625, -2.463714599609375, 
14, -3.1021575927734375, 4.7752685546875, 8.191818237304688, -0.476165771484375, -0.68682861328125, -2.062103271484375, 
15, -3.5668792724609375, 3.7819366455078125, 10.413955688476562, -0.130096435546875, -0.31298828125, -1.989471435546875, 
16, -5.9963226318359375, 2.5321502685546875, 8.306777954101562, -0.1717529296875, 0.384490966796875, -1.368896484375, 
17, -4.627349853515625, 2.9958953857421875, 5.662567138671875, -0.042510986328125, -1.11834716796875, -0.3349609375, 
18, -3.574859619140625, 5.4157867431640625, 7.887939453125, 0.63360595703125, 1.527374267578125, -0.96087646484375, 
19, -5.7837677001953125, 6.4894866943359375, 5.384368896484375, 3.4427490234375, -0.610992431640625, -0.44390869140625, 
20, -2.9242706298828125, 6.334228515625, 8.80340576171875, 2.3831787109375, 0.119598388671875, 2.197540283203125, 
21, -4.0041961669921875, 6.20819091796875, 5.910491943359375, -2.941375732421875, 0.41119384765625, 1.885650634765625, 
22, -2.365386962890625, 13.54815673828125, -6.7229461669921875, 2.5198974609375, 2.296417236328125, -0.545379638671875, 
23, -4.3382415771484375, 7.043060302734375, 5.6979217529296875, 0.382598876953125, 0.948455810546875, -0.632965087890625, 
24, -4.2042388916015625, 6.3946685791015625, 3.643280029296875, 0.397552490234375, 0.68035888671875, -0.49090576171875, 
25, -5.0592193603515625, 12.950729370117188, 1.4396820068359375, 0.11663818359375, 0.26165771484375, -0.4844970703125, 
26, -4.355712890625, 8.859725952148438, 3.3971099853515625, -0.30206298828125, -1.108734130859375, 0.9339599609375, 
27, -5.8797454833984375, 1.42755126953125, 3.422576904296875, 1.1954345703125, 1.202667236328125, -1.720306396484375, 
28, -4.7393646240234375, 13.818771362304688, 0.0337066650390625, -0.18243408203125, 0.581024169921875, -0.26446533203125, 
29, -7.96942138671875, 3.6670989990234375, 3.0146331787109375, -0.61395263671875, -0.90472412109375, -0.690643310546875, 
30, -3.2079925537109375, 4.3085784912109375, 0.6722412109375, 0.132659912109375, 1.42376708984375, -0.855133056640625, 
31, -12.794921875, 7.1031951904296875, -5.22943115234375, 1.06298828125, 1.68011474609375, 0.456512451171875, 
32, -3.4075164794921875, 5.41815185546875, -4.607452392578125, 0.489410400390625, -2.28045654296875, 1.94866943359375, 
33, -2.663543701171875, 2.36083984375, -4.4229888916015625, 3.07318115234375, -2.72265625, -1.846343994140625, 
34, -4.6660003662109375, 7.863525390625, 4.4254302978515625, -0.18670654296875, -1.1162109375, 2.033050537109375, 
35, -4.2647247314453125, 11.032028198242188, -1.998321533203125, 0.970062255859375, 1.119354248046875, 2.59381103515625, 
36, -1.45098876953125, 9.108627319335938, -2.8152313232421875, 0.032257080078125, 1.9385986328125, 2.26910400390625, 
37, -0.252716064453125, 9.40533447265625, -2.5516815185546875, -0.527435302734375, 0.850189208984375, 1.5406494140625, 
38, -0.7343597412109375, 11.541305541992188, -7.720703125, 0.5802001953125, 3.147705078125, -1.65087890625, 
39, -1.81072998046875, 8.123153686523438, -2.24591064453125, 0.083526611328125, -2.2056884765625, 0.48321533203125, 
40, -0.746856689453125, 9.30303955078125, -1.4579925537109375, -0.151458740234375, 1.061676025390625, 0.47039794921875, 
41, -1.507293701171875, 9.542373657226562, -2.06463623046875, -0.3768310546875, 0.527618408203125, 0.29522705078125, 
42, -1.4710693359375, 9.674896240234375, -1.74676513671875, -0.608612060546875, -1.54986572265625, 0.06451416015625, 
43, -1.4218597412109375, 9.1258544921875, -0.0932159423828125, -0.822235107421875, 1.454742431640625, -0.50372314453125, 
44, -0.7339630126953125, 9.76654052734375, -1.4765472412109375, -0.382171630859375, 0.84271240234375, -0.224945068359375, 
45, -1.178924560546875, 9.49871826171875, -0.5932464599609375, 0.119842529296875, -0.77655029296875, -0.015594482421875, 
46, -0.840484619140625, 9.784164428710938, -0.75164794921875, 0.305694580078125, -0.64837646484375, -0.10211181640625, 
47, -1.43701171875, 9.896560668945312, -0.6580810546875, -0.275360107421875, 0.0928955078125, -0.08502197265625, 
48, -0.7845306396484375, 9.732269287109375, -2.2083892822265625, -0.621429443359375, 0.070465087890625, -0.113861083984375, 
49, -2.13604736328125, 9.563522338867188, 0.591949462890625, 0.763916015625, -1.465484619140625, -0.09783935546875, 
50, -2.42999267578125, 9.593109130859375, -0.8545684814453125, 1.087554931640625, 0.190093994140625, -0.14910888671875, 
51, -1.759857177734375, 9.708816528320312, -1.2342376708984375, 0.21917724609375, -1.43023681640625, 0.099761962890625, 
52, -2.1673736572265625, 9.80450439453125, 0.4092254638671875, -0.3341064453125, -0.905792236328125, 0.39776611328125, 
53, -2.0281524658203125, 9.231369018554688, 0.429412841796875, 0.211700439453125, 0.901458740234375, 0.277069091796875, 
54, -2.0862884521484375, 9.673721313476562, -0.3389129638671875, 0.673126220703125, 0.28302001953125, 0.36785888671875, 
55, -1.7377471923828125, 9.505218505859375, -0.2900848388671875, 0.626129150390625, -0.31939697265625, 0.082672119140625, 
56, -1.4606781005859375, 11.01470947265625, -1.0690460205078125, 0.19354248046875, -0.321533203125, -0.301849365234375, 
57, -0.521697998046875, 9.494415283203125, -1.0989532470703125, -1.465240478515625, 0.792510986328125, -0.301849365234375, 
58, 2.4176177978515625, 11.11663818359375, -1.275665283203125, -0.025421142578125, 8.087738037109375, -0.455657958984375, 
59, 1.51397705078125, 6.888214111328125, -5.414215087890625, 1.568206787109375, 0.3193359375, 0.304840087890625, 
60, 0.555450439453125, 3.6501617431640625, -0.014007568359375, -0.08203125, -3.5899658203125, 0.274932861328125, 
61, -1.2299652099609375, 9.15716552734375, -9.74249267578125, 2.773040771484375, 0.884368896484375, -0.3477783203125, 
62, -1.36163330078125, 8.312026977539062, -2.7363128662109375, 0.610107421875, -2.721588134765625, -0.056182861328125, 
63, -0.88958740234375, 7.7703399658203125, -3.1878662109375, -0.697265625, -3.396636962890625, 2.68353271484375, 
64, 2.046661376953125, 12.709503173828125, -3.2410888671875, -0.510345458984375, -2.74615478515625, 4.17889404296875, 
65, 1.292144775390625, 14.995681762695312, -0.63134765625, 0.002349853515625, 1.736724853515625, 2.577789306640625, 
66, -1.3025360107421875, 11.503631591796875, -2.005767822265625, -1.303955078125, 0.064056396484375, 0.954254150390625, 
67, 0.723297119140625, 11.251602172851562, -1.9839324951171875, -0.488983154296875, -0.099365234375, -2.025787353515625, 
68, 3.130126953125, 11.812774658203125, -1.284515380859375, 0.087799072265625, -0.617401123046875, -1.824981689453125, 
69, 1.4068450927734375, 11.75, -2.236572265625, 1.17620849609375, 0.99224853515625, -0.50799560546875, 
70, -0.34295654296875, 11.540573120117188, -1.807708740234375, -0.418487548828125, 1.074493408203125, -0.235626220703125, 
71, -1.551544189453125, 10.597610473632812, -1.0204315185546875, -0.931182861328125, 1.956756591796875, -0.654327392578125, 
72, -0.4493865966796875, 4.348052978515625, -0.5560150146484375, -0.403533935546875, 1.09906005859375, -0.912811279296875, 
73, -0.0941009521484375, 3.495635986328125, -0.46710205078125, -0.295654296875, 0.7166748046875, -1.09759521484375, 
74, -2.889923095703125, 15.964462280273438, -1.3077850341796875, 1.395172119140625, -0.782958984375, -0.983306884765625, 
75, -1.3410186767578125, 7.746612548828125, -0.55755615234375, -0.939727783203125, -0.27239990234375, -0.0230712890625, 
76, -2.107208251953125, 9.695098876953125, 0.0728607177734375, -0.833984375, 1.88092041015625, 0.302703857421875, 
77, -2.14447021484375, 8.850982666015625, -0.48974609375, 0.192474365234375, -1.557342529296875, 0.57720947265625, 
78, -1.4687042236328125, 10.35784912109375, -0.2998046875, 1.044830322265625, -1.30206298828125, 0.60711669921875, 
79, -0.57000732421875, 6.4014739990234375, -1.24346923828125, 1.105712890625, -0.004302978515625, 0.4383544921875, 
80, 1.7648162841796875, 8.63995361328125, -2.026702880859375, -0.06707763671875, -0.9239501953125, 1.62396240234375, 
81, 0.086029052734375, 11.948013305664062, -1.876953125, -0.662017822265625, -0.7188720703125, 0.9681396484375, 
82, 2.3367156982421875, 13.441802978515625, -2.813323974609375, -1.38726806640625, -0.647308349609375, -0.32427978515625, 
83, 2.4269256591796875, 11.36676025390625, -0.979949951171875, -0.510345458984375, -0.47320556640625, -0.160858154296875, 
84, 0.7599639892578125, 11.95269775390625, -1.09722900390625, 0.5203857421875, 0.1527099609375, -0.08929443359375, 
85, 0.5985107421875, 11.300079345703125, -1.3239898681640625, 1.123870849609375, 1.115081787109375, -0.694915771484375, 
86, -0.2970428466796875, 12.021514892578125, -2.1269989013671875, 0.21063232421875, 0.495574951171875, -0.84979248046875, 
87, -0.389923095703125, 9.487167358398438, -1.1644439697265625, -0.7186279296875, -0.75946044921875, -1.087982177734375, 
88, 0.345062255859375, 3.704254150390625, -0.4106903076171875, -0.892730712890625, 0.37060546875, -0.885040283203125, 
89, 1.3692626953125, 8.83929443359375, 0.2348785400390625, -0.5562744140625, 0.239227294921875, -0.754730224609375, 
90, -3.290802001953125, 6.9477996826171875, -0.0868682861328125, -1.189666748046875, 1.448333740234375, 0.761993408203125, 
91, -2.33038330078125, 10.115509033203125, -1.196441650390625, -0.03717041015625, -0.55224609375, -0.172607421875, 
92, -1.09027099609375, 8.245086669921875, -0.3921966552734375, 0.510772705078125, -1.78057861328125, 0.063446044921875, 
93, -0.0480194091796875, 6.437042236328125, -0.0195465087890625, 0.758575439453125, -1.500732421875, 0.4127197265625, 
94, 4.3296356201171875, 8.889312744140625, -4.1769256591796875, 2.063812255859375, 4.91650390625, 0.168121337890625, 
95, 0.3963775634765625, 8.436248779296875, -1.8560791015625, 0.096343994140625, -3.247100830078125, 1.783111572265625, 
96, -0.409423828125, 13.6182861328125, -2.64202880859375, -0.15679931640625, 0.702789306640625, 2.62158203125, 
97, -1.3792266845703125, 11.706756591796875, -3.5270538330078125, -2.7437744140625, 0.185821533203125, 0.450103759765625, 
98, 1.848846435546875, 12.424423217773438, -1.5521392822265625, -0.456939697265625, -1.586181640625, -1.7235107421875, 
99, 2.377960205078125, 11.631423950195312, -0.3718109130859375, 1.640838623046875, 0.60772705078125, -1.181976318359375, 
100, 0.989959716796875, 10.719589233398438, -1.715606689453125, 1.108917236328125, 0.147369384765625, -0.506927490234375, 
101, -0.1221466064453125, 12.076080322265625, -2.3126068115234375, -0.168548583984375, 0.88543701171875, 0.065582275390625, 
102, -0.536285400390625, 10.43402099609375, -1.4239044189453125, -0.9066162109375, 1.73138427734375, -0.326416015625, 
103, -0.957855224609375, 7.0858154296875, -1.130584716796875, -0.60113525390625, 0.405853271484375, -0.48236083984375, 
104, -0.2794647216796875, 4.681549072265625, -0.307281494140625, -1.065765380859375, 0.02667236328125, -0.686370849609375, 
105, -1.9236602783203125, 14.782012939453125, -0.13397216796875, 0.5032958984375, 0.187957763671875, -0.984375, 
