#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma, Orientation Alpha, Orientation Beta, Orientation Gamma 
41, -1.045379400253296, 0.5742092132568359, -0.11372148990631104, 0.22772216796875, 0.47100830078125, 0.135009765625, 274.8386638854336, 109.12031006209993, 66.23894511984848 
42, -1.3880879878997803, 1.5804033279418945, 1.8370076417922974, 0.19354248046875, 0.08221435546875, 0.131805419921875, 278.2059104439525, 110.72377895845828, 64.87359234814286 
43, -1.4262855052947998, -1.2737007141113281, 1.9052891731262207, 0.339874267578125, -0.271331787109375, 0.19482421875, 278.430223772433, 111.08826186718274, 65.57481093773832 
44, -0.9874258041381836, 0.07351112365722656, 0.18094706535339355, 0.58660888671875, -0.34075927734375, 0.16705322265625, 284.80148826430025, 112.88393852839691, 58.29435839142425 
45, -0.007475376129150391, 0.38782405853271484, -0.827580451965332, 0.63360595703125, -0.241424560546875, 0.501373291015625, 289.9957068039025, 116.58784572275086, 51.13107731632203 
46, -0.487454891204834, -0.9133329391479492, -0.4903883934020996, 0.2127685546875, -0.2659912109375, 0.507781982421875, 291.8262413483153, 120.59683935130258, 47.858265037694316 
47, -0.27689075469970703, -0.3164234161376953, -0.5329227447509766, 0.320648193359375, 0.07366943359375, 0.664794921875, 290.66596954473505, 124.37124286946582, 47.24564773847614 
48, -0.07587957382202148, -0.017793655395507812, -0.963202953338623, 0.519317626953125, 0.093963623046875, 0.606048583984375, 289.1754652284266, 128.64118822480737, 48.67445193526219 
49, 0.31818246841430664, 0.5942912101745605, -0.9372048377990723, 0.58233642578125, -0.017120361328125, 0.610321044921875, 289.7012124051126, 134.29565567062826, 48.76551803899344 
50, 1.322007656097412, 1.3888239860534668, -1.3647942543029785, 0.32171630859375, -0.049163818359375, 0.539825439453125, 290.009438117666, 138.76773151942484, 48.20349443265602 
51, 3.5546789169311523, 4.08302116394043, -2.8270788192749023, -0.001922607421875, 0.00103759765625, -0.011322021484375, 289.55697719296046, 141.24897221348024, 48.201181610126 
52, 1.9247651100158691, 3.1959476470947266, -2.0208168029785156, -0.46868896484375, 0.0330810546875, -0.667144775390625, 289.8161643073302, 139.45245867927935, 48.48505810739392 
53, 0.4310474395751953, 0.7252821922302246, -1.0554566383361816, -0.623565673828125, -0.099365234375, -0.84552001953125, 290.97673849001427, 134.0514843301051, 47.515417004826595 
54, 0.11339473724365234, -1.041417121887207, -0.2746610641479492, -0.54559326171875, 0.113189697265625, -0.848724365234375, 292.42720577223207, 128.2774063647063, 45.731075029272695 
55, -0.025770902633666992, -2.3893814086914062, -0.07192802429199219, -0.60113525390625, 0.405853271484375, -0.767547607421875, 293.5879881331611, 122.57394405636217, 46.222012907799446 
56, -0.8049747943878174, -1.3384199142456055, 0.029456138610839844, -0.63531494140625, 0.326812744140625, -0.7109375, 294.5749220920076, 117.12551156670128, 47.76049644162005 
57, -0.08136367797851562, -1.9950809478759766, 0.12490034103393555, -0.6160888671875, 0.228546142578125, -0.323211669921875, 294.1681658062686, 112.53540639606584, 49.38461703434313 
58, -0.10148000717163086, -2.080143928527832, 0.2013084888458252, -0.500732421875, 0.215728759765625, -0.25164794921875, 289.50270523544197, 109.08269883136794, 55.14486724948518 
59, -0.3920907974243164, -0.597142219543457, 0.3660238981246948, -0.227294921875, -0.166656494140625, 0.01324462890625, 286.53257710556574, 107.21796581400311, 58.838375454411896 
60, -1.3445446491241455, -0.9411783218383789, 1.4381933212280273, 0.032257080078125, 0.03094482421875, 0.08160400390625, 280.9078154390602, 106.64977327502692, 63.390501063852135 
61, -1.1775662899017334, -0.4605569839477539, 0.216721773147583, 0.199951171875, 0.025604248046875, 0.23541259765625, 282.32059107794817, 107.67230680627901, 62.27602424736779 
62, -1.2602338790893555, -0.699824333190918, -0.35130059719085693, -0.158935546875, 0.21893310546875, 0.001495361328125, 282.82925214930117, 109.37659891468162, 61.42867541402363 
63, -1.0967183113098145, -1.4361333847045898, 0.3037452697753906, 0.446685791015625, -0.057708740234375, 0.236480712890625, 285.3457829873493, 110.35600733953974, 58.674461902788266 
64, -1.0579924583435059, -1.291482925415039, -0.24781584739685059, 0.675262451171875, -0.236083984375, 0.5836181640625, 291.5413870528899, 113.95631401104059, 51.13543798975081 
65, 0.24464702606201172, -0.30693817138671875, -0.2516136169433594, 0.408233642578125, -0.145294189453125, 0.45758056640625, 293.3840944494323, 119.324893050885, 46.99492862769776 
66, 0.5684013366699219, -0.23418331146240234, -0.4681539535522461, 0.43707275390625, 0.01812744140625, 0.524871826171875, 293.2875634883188, 124.24124147836757, 45.87987633902302 
67, 0.4648270606994629, 0.45964574813842773, -0.6994242668151855, 0.4306640625, 0.059783935546875, 0.482147216796875, 292.8178451688609, 128.21182654304553, 46.5739841602102 
68, 0.1195521354675293, 0.19859600067138672, -0.7916717529296875, 0.4263916015625, 0.03094482421875, 0.545166015625, 292.65295539487016, 132.11043103169231, 47.14766435197274 
69, 1.3322334289550781, 1.905348300933838, -1.2719531059265137, 0.203155517578125, -0.04595947265625, 0.509918212890625, 292.17280946271234, 135.99720138915146, 47.35670405364598 
70, 2.4350767135620117, 3.08272647857666, -2.544558048248291, -0.087371826171875, -0.03741455078125, -0.052978515625, 290.8340099312762, 138.10511586496585, 48.25245342763464 
71, 2.1697449684143066, 2.9381537437438965, -1.790452003479004, -0.356536865234375, 0.00958251953125, -0.618011474609375, 290.9328504965583, 136.29281215110774, 48.25138255868255 
72, 0.5221643447875977, 0.722745418548584, -1.0277338027954102, -0.39178466796875, -0.070526123046875, -0.77716064453125, 292.52602657287974, 131.7598755001733, 47.02426443526657 
73, -0.03125953674316406, -0.660069465637207, -0.4145541191101074, -0.501800537109375, 0.207183837890625, -0.72589111328125, 294.5885363597127, 126.93297256049554, 45.46202588688389 
74, -0.03345513343811035, -1.7837190628051758, -0.27901291847229004, -0.632110595703125, 0.2894287109375, -0.6468505859375, 295.4262634473908, 121.92891741517136, 46.0940506461981 
75, -0.3643331527709961, -2.354717254638672, 0.047327518463134766, -0.45587158203125, 0.194366455078125, -0.514404296875, 295.35980296391875, 115.93552107570915, 48.1603965304692 
76, -0.5809650421142578, -1.2963600158691406, -0.06677794456481934, -0.521026611328125, 0.41973876953125, -0.301849365234375, 294.859698507586, 112.50838246170964, 49.763349641807466 
77, -1.0103771686553955, -1.2733087539672852, 0.37026071548461914, -0.623565673828125, -0.348236083984375, -0.14483642578125, 290.83697747204707, 109.32838881361646, 55.58553246455371 
78, -0.2663075923919678, -1.923736572265625, 1.3130894899368286, -0.46868896484375, -0.69110107421875, 0.104034423828125, 283.82108410149596, 107.41898292361387, 60.34240945257476 
79, -0.5184688568115234, -1.2186737060546875, 1.3940794467926025, 0.2640380859375, 0.0587158203125, 0.133941650390625, 276.3989244061618, 107.47178194752874, 64.94332088657958 
80, -0.8943676948547363, -0.30913829803466797, 0.8971892595291138, 0.391143798828125, 0.358856201171875, 0.187347412109375, 281.0438829697839, 109.18397400100761, 61.29069307196354 
81, -1.3132696151733398, -1.106546401977539, 0.29704082012176514, 0.26190185546875, 0.209320068359375, 0.2503662109375, 282.1077600487522, 110.948560833287, 61.76381611775555 
82, -0.6614110469818115, -0.6915464401245117, 0.43041062355041504, 0.69769287109375, -0.205108642578125, 0.04742431640625, 287.61083044423856, 113.58656500629266, 55.50394140800372 
83, -0.45169687271118164, 0.9408082962036133, -0.8890905380249023, 0.534271240234375, -0.22540283203125, 0.450103759765625, 293.77054761889127, 117.18073735440143, 48.552875505738015 
84, 0.0377497673034668, -0.9515218734741211, -0.017807722091674805, 0.336669921875, -0.27880859375, 0.415924072265625, 295.5965107064455, 120.68077859264919, 45.71879840682775 
85, -0.5689136981964111, -1.0154657363891602, -0.8737583160400391, 0.425323486328125, -0.09722900390625, 0.445831298828125, 294.6731970053863, 124.54208737030838, 44.84357306496679 
86, 0.08161020278930664, 0.39440393447875977, -0.8415923118591309, 0.3067626953125, 0.034149169921875, 0.53662109375, 293.96126340504026, 128.5260349472183, 45.51442382949579 
87, 0.7266726493835449, 0.5129060745239258, -0.6377067565917969, 0.328125, -0.03314208984375, 0.552642822265625, 292.7224554582948, 132.02399369705873, 46.863564813732935 
88, 2.0619044303894043, 2.3766260147094727, -1.795454978942871, 0.1102294921875, -0.096160888671875, 0.343292236328125, 291.03659664013463, 136.2075253129563, 47.76622901456133 
89, 2.5438714027404785, 3.3891382217407227, -2.306849479675293, -0.187774658203125, 0.021331787109375, -0.160858154296875, 290.00610772188537, 137.03165980928577, 48.30881659238097 
90, 1.6536717414855957, 2.383697986602783, -1.4794549942016602, -0.401397705078125, -0.02459716796875, -0.6297607421875, 290.2208613809821, 134.4781131550293, 48.31976290054034 
91, 0.44019317626953125, 0.4869370460510254, -0.8313593864440918, -0.3896484375, -0.1036376953125, -0.805999755859375, 291.8369518999462, 129.83097995322572, 46.79196630575662 
92, 0.16785526275634766, -0.9909839630126953, -0.11849308013916016, -0.449462890625, 0.220001220703125, -0.76220703125, 294.5065433536321, 125.09292294849504, 44.50408866657876 
93, 0.4065065383911133, -1.717717170715332, -0.1880648136138916, -0.765625, 0.3748779296875, -0.66180419921875, 296.03425340871127, 119.2169305967886, 45.24994301024509 
94, -1.059377908706665, -2.3298845291137695, -0.1910569667816162, -0.503936767578125, 0.28729248046875, -0.3990478515625, 295.3148297889191, 112.57268660538136, 48.581457842946946 
95, -0.32895874977111816, -1.8351125717163086, -0.04553389549255371, -0.449462890625, 0.181549072265625, -0.29010009765625, 292.19192133333485, 109.08115278243815, 53.37102451691647 
96, -0.3317415714263916, -1.4032602310180664, -0.23887324333190918, -0.147186279296875, -0.065185546875, -0.077545166015625, 287.63377476775753, 106.99244627094563, 58.59050388295814 
97, -1.4356012344360352, -0.1666250228881836, 0.7631545066833496, -0.098052978515625, -0.17840576171875, 0.03033447265625, 281.82052639306863, 106.25878201692237, 63.751272256991655 
98, -1.3671977519989014, -0.20737648010253906, 1.3609925508499146, 0.27685546875, -0.002166748046875, 0.234344482421875, 279.65989915846336, 106.42464209176195, 65.03462052727863 
99, -0.00925135612487793, 0.997075080871582, 2.393935203552246, 0.3409423828125, -0.089752197265625, 0.255706787109375, 282.80789126693975, 108.43782782202254, 61.90252557957802 
100, 0.6067304611206055, -2.122015953063965, -0.6147472858428955, 0.096343994140625, 0.149505615234375, 0.237548828125, 284.1669444121553, 110.12836323129393, 60.80798852071522 
101, -0.22727608680725098, -1.7077655792236328, 0.18283295631408691, 0.715850830078125, -0.361053466796875, -0.002777099609375, 287.1902769341631, 112.02176721879073, 57.18171444197668 
102, 0.7028937339782715, -0.6914949417114258, 0.3479580879211426, 0.549224853515625, -0.247833251953125, 0.44049072265625, 293.4834252706691, 116.1824008210818, 49.17681616979259 
103, 1.0113439559936523, -1.113962173461914, -0.29227209091186523, 0.38153076171875, -0.136749267578125, 0.403106689453125, 294.7727672853253, 119.82057760454823, 46.92738651269378 
104, 1.5759284496307373, 0.14316082000732422, -0.4478909969329834, 0.258697509765625, 0.054443359375, 0.47039794921875, 294.6647652200828, 123.13256607752184, 46.38258861083398 
105, 1.0617990493774414, 0.4147815704345703, -0.7405056953430176, 0.41143798828125, -0.00750732421875, 0.39776611328125, 293.48410679419646, 126.2367103636028, 47.438745691755834 
106, 0.502774715423584, 0.666327953338623, -0.8436450958251953, 0.328125, -0.010711669921875, 0.458648681640625, 293.36686665938714, 129.47838653363877, 47.61178925409312 
107, 1.1027727127075195, 1.6912102699279785, -1.462536334991455, 0.149749755859375, -0.053436279296875, 0.362518310546875, 292.4356982565918, 133.04202141388976, 48.19931895948234 
108, 2.08528995513916, 3.219473361968994, -2.0460071563720703, -0.057464599609375, -0.087615966796875, -0.0828857421875, 292.4356982565918, 133.04202141388976, 48.19931895948234 
109, 1.579629898071289, 2.698671817779541, -1.4029383659362793, -0.37042236328125, -0.031005859375, -0.47381591796875, 291.88296412617655, 132.90580141524018, 48.09102311822061 
110, 0.5427217483520508, 0.4445042610168457, -0.6225795745849609, -0.392852783203125, -0.06732177734375, -0.660736083984375, 292.7120143908158, 128.9279143518917, 47.106304856809494 
111, -0.025424480438232422, -0.9508161544799805, -0.1536579132080078, -0.405670166015625, 0.241363525390625, -0.63189697265625, 294.2984231491491, 124.75672273399488, 45.63763541615034 
112, 0.12973904609680176, -1.045781135559082, -0.15024614334106445, -0.433441162109375, 0.33642578125, -0.632965087890625, 295.7791967675678, 120.69913902062252, 45.82037627762405 
113, -0.8054261207580566, -2.321927070617676, 0.20545172691345215, -0.341583251953125, 0.208251953125, -0.4674072265625, 297.03742534910066, 116.23569407205495, 46.62713710087459 
114, -0.6707198619842529, -1.4929628372192383, 0.32377123832702637, -0.46441650390625, 0.293701171875, -0.239898681640625, 297.96198360975774, 112.64991048626317, 47.32135545114296 
115, -0.09398317337036133, -1.3852910995483398, 0.510890007019043, -0.2401123046875, 0.119598388671875, 0.08587646484375, 294.767706709598, 110.089355419604, 51.83798631483533 
116, -0.47949743270874023, -1.481679916381836, 0.7789895534515381, -0.22943115234375, -0.113250732421875, -0.009185791015625, 289.90397683135626, 108.67398614105566, 56.59559151490551 
117, -1.0690419673919678, -0.7547454833984375, 1.2235890626907349, 0.038665771484375, -0.15277099609375, 0.151031494140625, 286.2758601223988, 108.49839413324003, 58.76791675415724 
118, 0.5367388725280762, -0.6142005920410156, 1.3306549787521362, 0.26617431640625, 0.00958251953125, 0.34222412109375, 284.5537947467428, 109.77810973702313, 59.55223437751229 
119, -0.9767956733703613, -1.1159772872924805, 0.3931288719177246, 0.199951171875, 0.151641845703125, 0.1307373046875, 285.22956511506374, 111.88301149957374, 59.35665871274528 
120, -1.277421236038208, 0.7432231903076172, 0.6139101982116699, 0.852569580078125, -0.406982421875, 0.144622802734375, 288.5160152520759, 113.65228257908964, 55.81275084223977 
121, -0.03214597702026367, 0.863372802734375, -0.699613094329834, 0.51824951171875, -0.352508544921875, 0.5665283203125, 295.0554794407397, 118.24719451178221, 46.82720379232267 
122, -0.1257624626159668, -0.7000932693481445, -0.42742204666137695, 0.365509033203125, 0.096099853515625, 0.405242919921875, 294.80514562735596, 122.0670128075184, 45.17027023075751 
123, 0.7498922348022461, 0.3218836784362793, -0.395388126373291, 0.46697998046875, 0.01385498046875, 0.5067138671875, 295.14198541218855, 125.88192718623198, 44.186847897985224 
124, 1.1022992134094238, 0.6713352203369141, -0.9519710540771484, 0.61651611328125, 0.2381591796875, 0.405242919921875, 294.9672358632282, 130.67640398307765, 44.36302584596617 
125, 0.8207602500915527, 1.5317463874816895, -1.0250511169433594, 0.36444091796875, 0.113189697265625, 0.46612548828125, 295.4088853809298, 134.6068271751499, 45.230852300524 
126, 1.4292230606079102, 2.1942930221557617, -1.442275047302246, 0.149749755859375, 0.020263671875, 0.2930908203125, 295.08489908585295, 137.5654203421139, 45.9182355441034 
127, 1.9543156623840332, 2.8943567276000977, -2.3225908279418945, -0.18243408203125, -0.03741455078125, -0.0401611328125, 294.4176661064688, 138.54332956490848, 46.52185567351166 
128, 1.1509060859680176, 2.0132226943969727, -1.6137542724609375, -0.459075927734375, -0.11431884765625, -0.4716796875, 293.9577930826214, 136.4113407825804, 46.545401406200334 
129, 0.44934844970703125, 0.2129373550415039, -0.6833133697509766, -0.459075927734375, -0.023529052734375, -0.724822998046875, 294.56955878167975, 131.34693886738737, 45.377191592363125 
130, -0.06750965118408203, -1.1440505981445312, -0.18244504928588867, -0.517822265625, 0.2723388671875, -0.731231689453125, 296.2251098143807, 126.49905946018859, 44.327629148174395 
131, 0.016160964965820312, -1.6893739700317383, 0.06891417503356934, -0.5733642578125, 0.3663330078125, -0.719482421875, 297.7171415555436, 121.40476559659572, 44.748084055886366 
132, -0.6518499851226807, -2.0694665908813477, 0.14367294311523438, -0.45587158203125, 0.1783447265625, -0.55499267578125, 298.6224469357389, 116.20585081369609, 45.95902911066373 
133, -0.6203281879425049, -1.7533445358276367, 0.5585265159606934, -0.512481689453125, 0.37701416015625, -0.29864501953125, 299.099002763058, 112.43508205206028, 46.76330088875002 
134, -0.6059637069702148, -1.567723274230957, 0.4448970556259155, -0.266815185546875, 0.13775634765625, -0.047637939453125, 295.60657457156884, 109.07547942100987, 52.449789433607336 
135, -0.36296963691711426, -0.39516544342041016, 0.3046553134918213, -0.228363037109375, -0.337554931640625, 0.106170654296875, 292.9228497681247, 108.23532007345719, 55.18865677996551 
136, -0.6059601306915283, 0.054840087890625, 1.704483985900879, 0.06536865234375, -0.24676513671875, 0.19268798828125, 289.07614055797296, 108.13926498696192, 57.80022293224951 
137, -1.1157169342041016, -1.0841054916381836, 0.6449495553970337, 0.0418701171875, 0.18475341796875, 0.26318359375, 287.26483339269873, 109.04260882285679, 59.0659861875076 
138, -0.02214646339416504, -0.7239904403686523, 0.35266685485839844, 0.09954833984375, -0.19976806640625, 0.31231689453125, 286.8070103349927, 110.61379818869385, 59.563990597361524 
139, -1.1412646770477295, -1.5253772735595703, 0.637770414352417, 0.56097412109375, -0.0780029296875, 0.247161865234375, 288.51849325343835, 112.72654982910807, 56.485991155361944 
140, -0.6291069984436035, -0.7392644882202148, -0.5508506298065186, 0.523590087890625, -0.000030517578125, 0.554779052734375, 293.4131446012338, 117.36488942418644, 49.310199487979524 
141, -0.5317230224609375, -0.3705101013183594, 0.021000146865844727, 0.45843505859375, -0.130340576171875, 0.426605224609375, 294.3098949920806, 122.15745593178549, 47.460147063831776 
142, -0.17376947402954102, -0.4528346061706543, -0.45822620391845703, 0.422119140625, -0.15277099609375, 0.601776123046875, 294.6518804818903, 126.13024985059832, 46.18132743629008 
143, 1.7017621994018555, 0.13653993606567383, -0.7732973098754883, 0.46270751953125, 0.096099853515625, 0.574005126953125, 293.69158381770666, 130.42775399228336, 45.886671965020845 
144, 0.8733863830566406, 1.529569149017334, -0.6410617828369141, 0.442413330078125, 0.09716796875, 0.4169921875, 293.1132321318806, 134.7065458642598, 46.60018209867227 
145, 1.281303882598877, 2.977224349975586, -1.3895645141601562, 0.234130859375, 0.072601318359375, 0.232208251953125, 293.36275019287274, 138.39182697182966, 46.990459280343394 
146, 2.693211555480957, 3.0501322746276855, -2.204155445098877, -0.2486572265625, 0.00103759765625, -0.1597900390625, 293.237165261186, 139.38438885660594, 47.63628175001295 
147, 1.5405144691467285, 2.016946315765381, -1.4171724319458008, -0.5733642578125, -0.044891357421875, -0.496246337890625, 292.7103340544736, 136.81461800494165, 47.97847474204496 
148, 0.32892847061157227, -0.05381441116333008, -0.4658637046813965, -0.469757080078125, -0.072662353515625, -0.731231689453125, 292.81416822711844, 132.34376122420116, 47.3889465545712 
149, 0.11438751220703125, -1.0060787200927734, -0.21595478057861328, -0.375762939453125, 0.21466064453125, -0.692779541015625, 294.5824184507106, 126.8778586322837, 45.787733614806456 
150, -0.599257230758667, -1.0579719543457031, 0.06372380256652832, -0.4537353515625, 0.44537353515625, -0.73443603515625, 296.589591528036, 122.4139934025302, 45.75281656628465 
151, -0.41510677337646484, -2.0292186737060547, 0.19145703315734863, -0.41741943359375, 0.18475341796875, -0.5870361328125, 298.51875857496685, 117.32799296436808, 46.39296007122906 
152, -0.39963412284851074, -1.4202518463134766, 0.02463841438293457, -0.552001953125, 0.305450439453125, -0.33282470703125, 299.19597624261496, 112.81021377047333, 47.24685431059049 
153, -0.36676549911499023, -1.5552520751953125, 0.9461064338684082, -0.296722412109375, 0.080078125, -0.05938720703125, 295.28778021420595, 109.11544048233021, 52.54000766535797 
154, -0.1016089916229248, -0.8845882415771484, 1.0478980541229248, -0.34906005859375, -0.294830322265625, 0.074127197265625, 290.7902085101596, 107.20212973198736, 56.37416729750003 
155, -1.0166540145874023, -1.2315959930419922, 0.38866424560546875, 0.267242431640625, 0.13775634765625, 0.10296630859375, 286.016605800715, 106.9108535452013, 60.339509564275154 
156, -0.4773750305175781, -0.5926151275634766, 0.680206298828125, 0.124114990234375, -0.141021728515625, 0.28668212890625, 287.12151787747894, 108.51289815019001, 59.4767777036 
157, -0.4266951084136963, -1.0499944686889648, 1.5198158025741577, 0.5545654296875, -0.440093994140625, 0.309112548828125, 286.4701038399705, 110.52337790851006, 59.61740463054335 
158, 0.13783693313598633, -0.33449268341064453, 0.880720853805542, 0.997833251953125, -0.551177978515625, 0.42340087890625, 290.63029593160445, 113.76771080359082, 54.296394036481004 
159, -0.06797122955322266, 0.40032196044921875, 0.674685001373291, 0.632537841796875, -0.35357666015625, 0.527008056640625, 295.14092067015025, 119.63167295397119, 47.98984109953171 
160, 1.5086572170257568, 0.07745742797851562, 0.5533313751220703, 0.48193359375, -0.029937744140625, 0.50244140625, 295.716645046637, 123.69966152665894, 45.913733321446934 
161, 0.5821590423583984, -1.338961124420166, -0.3219318389892578, 0.598358154296875, -0.004302978515625, 0.400970458984375, 295.54916812699804, 127.53732007736473, 45.48996435192076 
