#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma, Orientation Alpha, Orientation Beta, Orientation Gamma 
86, 1.1833735704421997, 0.5349550247192383, 1.430083990097046, 0.09527587890625, 0.166595458984375, -0.001708984375, 126.13209962118498, -107.41462450003253, -39.725161343231754 
87, 1.204110860824585, 0.5328636169433594, 1.5503087043762207, 0.121978759765625, 0.23175048828125, 0.2760009765625, 122.310946041292, -106.6541113100295, -43.065163339425524 
88, 0.4601137638092041, 0.6035928726196289, 1.7576112747192383, -0.0948486328125, -0.012847900390625, 0.253570556640625, 117.84681872908459, -107.48293707658735, -46.586763899768734 
89, 1.586383581161499, 1.8895654678344727, 1.7124578952789307, -0.939727783203125, 0.901458740234375, 0.46185302734375, 116.98277020689336, -109.21750410276418, -47.23134174330245 
90, 0.25183987617492676, 0.5606756210327148, 0.403886079788208, -0.7015380859375, 0.371673583984375, 0.8271484375, 121.316478954604, -115.46327311273731, -39.938425979113546 
91, -0.5407111644744873, 0.15956926345825195, -0.015839338302612305, -0.4879150390625, 0.147369384765625, 0.64556884765625, 120.92274037697818, -120.92057761355518, -38.526078108986844 
92, -0.09404754638671875, -0.11580324172973633, -0.7287664413452148, -0.623565673828125, 0.187957763671875, 0.630615234375, 119.41736235717896, -125.81313898412044, -39.22644620484059 
93, -0.5869202613830566, 0.3589663505554199, -1.2459979057312012, -0.559478759765625, -0.16558837890625, 0.6519775390625, 118.15671708021898, -130.62366017406816, -40.09837695210212 
94, -0.5796389579772949, -1.3767900466918945, -0.6227850914001465, -0.657745361328125, -0.155975341796875, 0.576141357421875, 117.58526486129388, -135.8734309097363, -41.26303872831749 
95, -1.1392064094543457, -1.3996696472167969, -1.1976981163024902, -0.488983154296875, -0.0694580078125, 0.41058349609375, 117.80330290137518, -140.6373035048519, -41.809892085300945 
96, -2.1005020141601562, -3.4143733978271484, -2.698808193206787, 0.042938232421875, 0.0416259765625, 0.05169677734375, 117.60920597631646, -143.23575897109964, -42.294364335369146 
97, -1.7847161293029785, -2.8426246643066406, -1.8198351860046387, 0.662445068359375, 0.1014404296875, -0.622283935546875, 117.37636207003334, -141.0986434078311, -42.360920830770624 
98, -0.0009908676147460938, -0.18992900848388672, -0.9268054962158203, 0.73828125, 0.183685302734375, -0.8092041015625, 117.70474938887509, -135.33896100452495, -41.4413851363928 
99, -0.26229381561279297, 0.9169902801513672, -0.31216907501220703, 0.56951904296875, -0.2147216796875, -0.856201171875, 119.1389000871263, -129.36632327255177, -39.45942045124924 
100, -0.0042874813079833984, 1.5014362335205078, 0.3942227363586426, 0.591949462890625, -0.376007080078125, -0.838043212890625, 121.79644683405432, -123.91579658421013, -38.65957263316606 
101, 0.28562164306640625, 1.4019184112548828, 0.3906290531158447, 0.613311767578125, -0.147430419921875, -0.719482421875, 125.5490966793396, -117.34882953584993, -37.70807027117192 
102, 0.34411191940307617, 2.421261787414551, 0.32622671127319336, 0.6912841796875, -0.249969482421875, -0.42041015625, 127.60659356368485, -112.41622888098503, -36.5196025149064 
103, -0.15131080150604248, 1.3859291076660156, 1.0735650062561035, 0.4990234375, -0.03314208984375, -0.1427001953125, 126.24785426921325, -108.53604097604446, -39.08194251583172 
104, 0.988263726234436, 1.915400505065918, 0.6140704154968262, 0.2298583984375, 0.183685302734375, 0.0367431640625, 120.79771846560185, -106.35173911952667, -44.13381883573972 
105, 0.3807361125946045, -0.5241031646728516, 2.483806610107422, -0.006195068359375, -0.134613037109375, 0.014312744140625, 117.76400025851132, -105.98471756018728, -46.01972719808458 
106, 1.7415616512298584, 0.30129146575927734, 1.9413764476776123, -0.08843994140625, 0.079010009765625, 0.206573486328125, 117.77184498572231, -106.55816779771637, -47.388024400925026 
107, -0.6294746398925781, 1.3426542282104492, 1.2471905946731567, -0.244384765625, 0.104644775390625, 0.35931396484375, 114.27231890961326, -107.18924960880055, -50.730165322824924 
108, 1.1060268878936768, 0.17559814453125, 1.5931396484375, -0.860687255859375, 0.2296142578125, 0.30377197265625, 116.77720624996705, -110.01135065823289, -47.94108549435324 
109, -0.3227567672729492, -0.6220941543579102, -0.029685258865356445, -0.602203369140625, 0.209320068359375, 0.648773193359375, 121.62351468687615, -114.8773630243161, -42.556934471375186 
110, 0.5839402675628662, 0.19706296920776367, 0.06440472602844238, -0.356536865234375, 0.053375244140625, 0.510986328125, 120.8635975681543, -119.62911717488787, -41.933202553814674 
111, 0.018434524536132812, 0.700477123260498, -0.5973539352416992, -0.6246337890625, 0.22747802734375, 0.552642822265625, 119.80283731869314, -124.16620669839415, -41.67393413487805 
112, -0.35039567947387695, -0.11513853073120117, -0.8073539733886719, -0.454803466796875, -0.01605224609375, 0.54302978515625, 119.4674419181405, -128.89539566601675, -40.92414380909729 
113, -0.6673378944396973, -0.8048405647277832, -1.1558432579040527, -0.448394775390625, -0.08868408203125, 0.49603271484375, 118.6984251862963, -132.96942570235947, -41.71856298752543 
114, -1.4561567306518555, -3.046478271484375, -2.228032112121582, -0.107666015625, -0.012847900390625, 0.24395751953125, 117.86918151506765, -137.41997130160476, -42.87845012246838 
115, -1.7342181205749512, -3.638352870941162, -1.5403122901916504, 0.506500244140625, 0.072601318359375, -0.30718994140625, 117.49201715941007, -137.1099201315594, -43.00263890687 
116, -0.8025054931640625, -1.7564334869384766, -1.0549774169921875, 0.80450439453125, 0.19970703125, -0.630828857421875, 116.86485845580181, -132.58714698645807, -42.755944663144234 
117, -0.37795305252075195, 0.29433727264404297, -0.6110420227050781, 0.574859619140625, 0.019195556640625, -0.786773681640625, 116.90149680471374, -126.71303932189232, -41.49198763758107 
118, -0.1468048095703125, 1.3125476837158203, -0.21530938148498535, 0.555633544921875, -0.4710693359375, -0.803863525390625, 118.92421218946991, -121.41798880670638, -39.754768789241375 
119, 0.369279146194458, 1.1895751953125, 0.631037712097168, 0.683807373046875, -0.389892578125, -0.82415771484375, 122.00594704757525, -116.02889417033677, -39.38811083567192 
120, 0.823354959487915, 2.058225631713867, 0.3108818531036377, 0.483001708984375, -0.055572509765625, -0.446044921875, 125.65019218049156, -109.63388716650259, -38.14047326235009 
121, -0.5171005725860596, 1.0846900939941406, 1.3631864786148071, 0.384735107421875, 0.130279541015625, -0.212127685546875, 126.16342795922046, -104.9268343844191, -38.649758749290044 
122, 0.86789870262146, 1.6880531311035156, -0.10629355907440186, 0.029052734375, 0.1099853515625, 0.0068359375, 121.74301468773635, -102.63069943263174, -42.88792525920854 
123, 0.075065016746521, 0.049407005310058594, 1.416129469871521, -0.00726318359375, -0.07373046875, 0.095489501953125, 118.61122935528209, -102.68246197850192, -45.250242124196724 
124, 2.2241859436035156, 1.5144596099853516, 0.4553028345108032, -0.19525146484375, 0.051239013671875, 0.2503662109375, 117.01877657395006, -103.16096256116879, -47.627271883643175 
125, -0.2473735809326172, 1.6398200988769531, 1.0104588270187378, -0.12261962890625, -0.31298828125, 0.268524169921875, 116.30606170530038, -105.6482661575103, -47.47639486956177 
126, 3.179356336593628, 1.895869255065918, -0.7446715831756592, -0.671630859375, 0.15484619140625, 0.345428466796875, 117.94627274187252, -109.27778720515279, -45.49103795479899 
127, -1.0082740783691406, -0.5874881744384766, -0.8621463775634766, -0.77203369140625, 0.164459228515625, 0.510986328125, 120.9722096125055, -114.59732210611918, -41.45844074903972 
128, -0.43311238288879395, -0.3925962448120117, -0.5510244369506836, -0.5733642578125, 0.324676513671875, 0.486419677734375, 121.92223199798285, -120.34929303117363, -39.36065707513365 
129, -1.6075074672698975, 0.0325927734375, -0.8991913795471191, -0.4793701171875, -0.002166748046875, 0.53875732421875, 120.77367752719384, -124.85340433955288, -39.15751826126226 
130, 0.07021617889404297, -0.804081916809082, -0.7019286155700684, -0.5562744140625, -0.1036376953125, 0.606048583984375, 119.62162735887699, -129.30039548009847, -40.46235598960223 
131, -1.0608139038085938, -1.1813936233520508, -0.9742703437805176, -0.39605712890625, -0.094024658203125, 0.627410888671875, 118.74195797573702, -134.58423328419212, -41.81444445836531 
132, -1.7567863464355469, -2.604524612426758, -2.2741007804870605, 0.055755615234375, -0.008575439453125, 0.227935791015625, 117.01476101150271, -138.36470891368785, -43.47706202370242 
133, -2.300461769104004, -3.4102635383605957, -2.1257686614990234, 0.558837890625, 0.096099853515625, -0.397979736328125, 115.90377722560072, -137.5473809318624, -44.044033855306196 
134, -0.8198070526123047, -1.3498711585998535, -0.8348712921142578, 0.7169189453125, 0.14630126953125, -0.729095458984375, 115.45496693039927, -132.79188398333497, -43.76024271157592 
135, -0.14133810997009277, 0.6060991287231445, -0.21696901321411133, 0.56524658203125, -0.053436279296875, -0.799591064453125, 116.31768035320592, -127.07010150275761, -42.322115240036936 
136, -0.07864165306091309, 1.5158805847167969, 0.283336877822876, 0.54388427734375, -0.350372314453125, -0.756866455078125, 118.18278068410507, -121.86914951028882, -41.34275819405684 
137, 0.10377788543701172, 1.0285511016845703, 0.3020741939544678, 0.47552490234375, -0.33221435546875, -0.731231689453125, 120.59469024319799, -116.84827694864124, -41.272481116190626 
138, 0.7688636779785156, 1.6928129196166992, 0.5127284526824951, 0.4691162109375, -0.201904296875, -0.428955078125, 123.46641087763747, -111.71383959503868, -40.6128295907826 
139, 0.798008918762207, 1.6507635116577148, -0.17272448539733887, 0.43280029296875, 0.258453369140625, -0.19610595703125, 123.23674044677865, -108.30315729944445, -41.9747582293295 
140, -0.3060058355331421, 1.5007762908935547, 0.35500574111938477, 0.26190185546875, 0.44537353515625, 0.084808349609375, 118.61116409057625, -107.17062330320333, -44.78353843049779 
