#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma, Orientation Alpha, Orientation Beta, Orientation Gamma 
55, 0.18881118297576904, -0.12422513961791992, 0.8035497665405273, -1.30181884765625, 0.004241943359375, 0.488555908203125, 91.8028615116871, 28.565569311214322, -6.648284219920778 
56, 1.8139328956604004, -0.25421929359436035, 1.3816289901733398, -1.19927978515625, 0.247772216796875, 0.061309814453125, 93.61596374073127, 20.644884036996565, -6.429539832775587 
57, 0.6081337928771973, 0.5186488628387451, 0.7156171798706055, -1.035858154296875, -0.068389892578125, 0.1990966796875, 93.76009810488011, 12.419625881296767, -4.875396051494415 
58, 1.21832275390625, -0.7242745161056519, 1.9203224182128906, -0.7442626953125, -0.085479736328125, 0.138214111328125, 94.74200415825152, 6.698144780080309, -5.511810863476494 
59, 1.1652929782867432, -0.5845805406570435, 3.1303319931030273, 0.034393310546875, -0.11859130859375, 0.123260498046875, 95.80908333464282, 3.2597739127894583, -5.897835416038612 
60, 0.7788556814193726, -0.09343981742858887, 2.8122730255126953, 1.074737548828125, -0.098297119140625, -0.115997314453125, 97.3094634406624, 4.8773209452865265, -6.603243575535896 
61, 0.25585150718688965, -0.4310634136199951, 1.7629384994506836, 1.960205078125, -0.37066650390625, -0.524017333984375, 98.11197249955704, 13.599551936727982, -7.441769739825388 
62, 0.22894906997680664, -0.15770626068115234, 0.13392066955566406, 2.2379150390625, -0.448638916015625, -0.48236083984375, 97.15400702598131, 25.993865952112884, -9.547576303177056 
63, 0.053301453590393066, -1.1832537651062012, -0.7762088775634766, 1.771148681640625, 0.166595458984375, -0.66607666015625, 95.48411910043696, 38.3343137543629, -10.331463826268529 
64, -0.3851237893104553, -1.3611030578613281, -0.40981197357177734, 1.48382568359375, 0.26806640625, -0.394775390625, 91.75021399167501, 48.33326666656816, -6.539339862744119 
65, -0.036955177783966064, -1.837275505065918, -0.32840728759765625, 1.3876953125, 0.008514404296875, -0.573150634765625, 88.65304823238881, 58.60224119203196, -2.94554400897575 
66, 0.2733791768550873, -1.5182809829711914, -0.7615728378295898, 1.00531005859375, -0.096160888671875, -0.52081298828125, 80.33151690027204, 66.16871590670766, 4.40909338710071 
67, -1.6931557655334473, 0.21074295043945312, -1.9030985832214355, 0.4263916015625, -0.096160888671875, 0.09014892578125, 72.51651033567835, 72.20852049191313, 10.731442231076809 
68, -0.43797290325164795, -0.3787193298339844, -1.546036958694458, -0.728240966796875, -0.0694580078125, 0.26318359375, 70.88208141086145, 71.27207596971517, 10.739902028836491 
69, -1.1782993078231812, -0.9109525680541992, -0.4874081611633301, -1.268707275390625, 0.480621337890625, 0.27813720703125, 76.86094267593192, 67.12925592858994, 5.869642472966186 
70, 0.9790787696838379, -0.7814226150512695, -1.013441562652588, -1.499420166015625, -0.24676513671875, 0.32086181640625, 81.62331198589808, 58.47131694820662, 2.878884577596773 
71, -0.23578199744224548, -0.6693472862243652, -1.3649201393127441, -1.469512939453125, -0.07373046875, 0.170257568359375, 84.48649484830088, 49.07336972789518, 0.5544195362698504 
72, -0.3492794930934906, -0.9208836555480957, 0.7975192070007324, -1.19500732421875, -0.55010986328125, 0.565460205078125, 86.0465911587642, 40.1733700092822, -1.3160827699662108 
73, 0.9258812665939331, -0.2776918411254883, 0.7953090667724609, -1.328521728515625, -0.008575439453125, 0.601776123046875, 88.62584379534796, 32.48566850784178, -5.467140104225749 
74, -0.07522213459014893, 0.4048936367034912, 0.8208389282226562, -1.19927978515625, 0.2552490234375, 0.3785400390625, 88.62584379534796, 32.48566850784178, -5.467140104225749 
75, 0.2092614769935608, 0.4383089542388916, 1.0032615661621094, -1.065765380859375, 0.21466064453125, 0.212982177734375, 93.57713688411275, 14.20331755816229, -5.856968983234592 
76, 0.5549995303153992, -0.0800478458404541, 1.1262283325195312, -0.779510498046875, -0.01605224609375, 0.108306884765625, 94.5848139218398, 8.554056864234399, -5.0693021183232405 
77, 1.1419756412506104, -0.5271344184875488, 2.706483840942383, -0.040374755859375, -0.0865478515625, 0.0025634765625, 95.56202443258739, 4.64776083452558, -4.979778290082891 
78, 1.1002334356307983, 0.10114467144012451, 2.9988584518432617, 0.84722900390625, -0.1121826171875, 0.003631591796875, 96.37887386497997, 5.896094337429582, -5.7082613120768135 
79, 0.2626185417175293, 0.09283232688903809, 1.7455997467041016, 1.606658935546875, -0.116455078125, -0.201446533203125, 97.74502096205346, 12.44656585689646, -6.4939225688170215 
80, -0.08867943286895752, 0.14742040634155273, 0.3786640167236328, 2.025360107421875, -0.3685302734375, -0.519744873046875, 97.71896562456742, 22.87680343141491, -7.4515091223829515 
81, 0.22068321704864502, -1.090808391571045, -0.8359036445617676, 1.8021240234375, -0.190155029296875, -0.705596923828125, 95.73734560107177, 34.7685196543837, -8.480129327415337 
82, 0.2929377555847168, -1.433919906616211, -0.7567338943481445, 1.51373291015625, 0.258453369140625, -0.64044189453125, 91.62763143735079, 44.60999907068862, -6.5080232709273975 
83, 0.14614294469356537, -1.5543231964111328, -0.6730070114135742, 1.386627197265625, 0.00103759765625, -0.47808837890625, 85.88457061018474, 55.84191236158174, -0.1709836376232214 
84, 0.3144422471523285, -1.1867141723632812, 0.6969022750854492, 1.440032958984375, 0.002105712890625, -0.52935791015625, 79.41097305220363, 63.792548396997674, 5.356048322571586 
85, -1.0656359195709229, -1.4256000518798828, -0.9402885437011719, 0.931610107421875, -0.081207275390625, -0.11279296875, 69.41887113521052, 70.92232626868692, 14.086862877104734 
86, -1.1311182975769043, -0.4784221649169922, -1.6525013446807861, 0.03759765625, 0.00531005859375, -0.098907470703125, 62.348391905823654, 74.05198185313358, 19.388643595393514 
87, -0.9601669311523438, -0.6780557632446289, -1.2466046810150146, -0.608612060546875, 0.05657958984375, 0.27386474609375, 62.73815957898793, 73.15352075069144, 18.265001514089015 
88, -0.5921622514724731, 0.0037431716918945312, -0.549898624420166, -0.905548095703125, 0.245635986328125, 0.170257568359375, 70.15104809312594, 69.39472990865347, 11.723656764354605 
89, -0.01690906286239624, -0.6020870208740234, 0.09695148468017578, -1.24200439453125, -0.072662353515625, 0.305908203125, 74.88125457537757, 64.04703252221552, 8.370970765586787 
90, 0.09127205610275269, -1.144080638885498, -0.16081476211547852, -1.490875244140625, -0.0438232421875, 0.294158935546875, 79.99344195132402, 55.28294162061232, 3.8086260083826273 
91, 0.2755941152572632, -0.4324007034301758, -0.6357731819152832, -1.3509521484375, -0.43048095703125, 0.287750244140625, 82.47346121416308, 46.6349123767394, 2.201858981207054 
92, -0.14217308163642883, -0.5151734352111816, -0.1759815216064453, -1.24200439453125, -0.350372314453125, 0.42767333984375, 85.69992961775993, 39.165405051955155, -2.105477032926708 
93, 0.19218522310256958, 0.1302189826965332, 0.3206939697265625, -1.24627685546875, 0.03094482421875, 0.46185302734375, 88.31972417596133, 30.304901197261056, -4.843823091432945 
94, -0.36485540866851807, 0.46423792839050293, 1.0408592224121094, -1.093536376953125, 0.2210693359375, 0.26104736328125, 90.4502430946672, 23.265840904748718, -5.359320552842712 
95, 0.23814254999160767, 0.012993335723876953, 0.7708349227905273, -0.9749755859375, 0.301177978515625, 0.0751953125, 91.34874659762706, 17.128588192513075, -4.185532307030891 
96, 0.7218590974807739, -0.04289889335632324, 1.205765724182129, -0.70794677734375, 0.2467041015625, -0.0743408203125, 91.43058254271907, 11.746227043085657, -2.357021051063758 
97, 1.034470796585083, 0.0013659000396728516, 2.6113510131835938, -0.059600830078125, -0.059844970703125, 0.1221923828125, 91.43200205243315, 8.0552782177559, -1.7216757839256929 
98, 1.088196873664856, 0.08375787734985352, 2.884521484375, 0.74041748046875, -0.07159423828125, 0.169189453125, 92.95908991148, 9.213824061644203, -2.5644781342390415 
99, 0.4929765462875366, 0.2039046287536621, 1.8514280319213867, 1.482757568359375, -0.111114501953125, -0.1341552734375, 94.49330962153829, 14.82551109978234, -3.139027499076219 
100, 0.13288408517837524, 0.0653996467590332, -0.01564788818359375, 1.969818115234375, -0.31939697265625, -0.37554931640625, 94.38443648090207, 26.341968103271356, -4.269114962294883 
101, 0.28601890802383423, -0.9138669967651367, -0.7058048248291016, 1.719879150390625, -0.158111572265625, -0.494110107421875, 92.51978045592027, 37.56772543654535, -4.947772781703875 
102, 0.06655500829219818, -0.9130663871765137, -0.770172119140625, 1.499847412109375, 0.35992431640625, -0.56353759765625, 88.51336876376513, 47.14556051193437, -2.4148242182885955 
103, 0.2798813283443451, -1.6413698196411133, -0.17326974868774414, 1.52655029296875, 0.1014404296875, -0.37554931640625, 83.86562905604912, 55.505257526306046, 2.959527778541055 
104, -0.06062817573547363, -1.2851238250732422, -0.9386639595031738, 1.335357666015625, -0.104705810546875, -0.3648681640625, 78.11953764568943, 63.622561880661294, 8.447398254090437 
105, -0.4321420192718506, -0.945612907409668, -0.49460649490356445, 0.746826171875, 0.02239990234375, -0.195037841796875, 67.74126870179113, 70.79333068505079, 17.485631475483157 
106, -0.7397228479385376, -0.36505126953125, -1.2061161994934082, 0.24908447265625, -0.22540283203125, 0.048492431640625, 58.88316087586171, 73.8713140140002, 25.13952828851556 
107, -0.5830175876617432, -0.54437255859375, -1.690380573272705, -0.75921630859375, -0.141021728515625, 0.1136474609375, 59.67104843730252, 74.02250161119123, 23.153560718199873 
108, -0.44317787885665894, 0.3869495391845703, 0.43179917335510254, -0.634246826171875, -0.048095703125, 0.3016357421875, 67.05980853200415, 70.39387861926707, 15.609263725939911 
109, -1.547455072402954, -1.3100471496582031, -0.8183186054229736, -1.04547119140625, 0.307586669921875, 0.21405029296875, 72.90301160553369, 66.95205657885705, 10.753114202691652 
110, -0.3827285170555115, -1.101797103881836, -2.703517436981201, -1.46630859375, -0.010711669921875, 0.279205322265625, 77.11648541197279, 60.77059714420628, 7.247569026226506 
111, -1.3279098272323608, -2.7684826850891113, -0.1354813575744629, -1.4107666015625, -0.079071044921875, 0.083740234375, 77.11648541197279, 60.77059714420628, 7.247569026226506 
112, 0.35791152715682983, -1.290055751800537, -0.14454936981201172, -1.215301513671875, -0.44329833984375, 0.3785400390625, 83.08311513171472, 42.94550340491167, 1.2503143216205765 
113, 0.6213713884353638, -0.26700878143310547, 0.6416149139404297, -1.358428955078125, -0.04168701171875, 0.471466064453125, 85.50004992228122, 35.534909097720266, -2.590547122179885 
114, 0.6926029920578003, -0.07958030700683594, 1.0244855880737305, -1.219573974609375, 0.01171875, 0.527008056640625, 88.0830533904507, 27.859627751236857, -4.162555098339936 
115, -0.18309199810028076, 0.5053448677062988, 0.7939424514770508, -1.0048828125, 0.115325927734375, 0.34222412109375, 90.61412132085009, 19.724766342218118, -4.719000709134401 
116, -0.14098697900772095, 0.2009899616241455, 0.5087213516235352, -0.9578857421875, 0.09716796875, 0.189483642578125, 92.08285857245907, 13.909169247406085, -4.290402144914089 
117, 0.7482777237892151, 0.08559215068817139, 2.087024688720703, -0.636383056640625, 0.04376220703125, 0.10723876953125, 92.82366149114746, 8.815064303933584, -3.9758060794817385 
118, 1.277562141418457, -0.24347317218780518, 2.557584762573242, 0.104888916015625, -0.012847900390625, 0.067718505859375, 93.60680095270996, 6.1344674934476044, -3.7949082402559693 
119, 0.9538342952728271, 0.0764930248260498, 2.651388168334961, 0.97113037109375, -0.076934814453125, -0.032684326171875, 94.62625615006519, 7.557303677495778, -4.291991202403491 
120, 0.22758698463439941, -0.1361081600189209, 0.6477251052856445, 1.626953125, -0.20404052734375, -0.318939208984375, 95.4319798713866, 15.069891816158744, -5.045733425671874 
121, 0.3969076871871948, -0.23253631591796875, 0.24084186553955078, 1.9302978515625, -0.294830322265625, -0.472747802734375, 94.76699964724538, 24.99769066901625, -6.15736702647076 
122, 0.33155232667922974, -0.8726053237915039, -0.38925838470458984, 1.618408203125, 0.123870849609375, -0.635101318359375, 92.56416668327526, 37.88656091762311, -6.8106727600013635 
123, 0.17251035571098328, -1.4207301139831543, -0.4900503158569336, 1.448577880859375, 0.12066650390625, -0.438568115234375, 87.18014786677699, 50.0217556492269, -1.7596147811740745 
124, -0.05782243609428406, -1.399815559387207, -0.46070194244384766, 1.258453369140625, -0.085479736328125, -0.425750732421875, 82.92898419122743, 58.14543929827728, 2.203746140123307 
125, 0.11616605520248413, -0.8118457794189453, -0.06136941909790039, 1.00958251953125, 0.003173828125, -0.4033203125, 76.39163606986291, 64.99076115479669, 7.532994734124097 
126, -0.7294596433639526, -0.30348682403564453, -0.07975125312805176, 0.666717529296875, 0.025604248046875, -0.141632080078125, 67.92886442808624, 70.1620074605496, 14.968170051753255 
127, -1.1867579221725464, -0.3587770462036133, -1.7054517269134521, -0.076690673828125, -0.004302978515625, -0.002777099609375, 61.983580873494326, 72.90936529370167, 20.2128827510858 
128, -0.8068954348564148, -0.47746944427490234, -0.7515506744384766, -0.589385986328125, 0.2509765625, 0.165985107421875, 63.209972796837896, 71.66932831935218, 18.599773812147028 
129, -0.503445565700531, -0.2091503143310547, -0.7528712749481201, -0.770965576171875, 0.064056396484375, 0.23114013671875, 68.83322059544871, 68.30807539164186, 14.367881281405143 
130, -0.22585564851760864, -0.8188886642456055, -1.3054075241088867, -0.990997314453125, 0.243499755859375, 0.1435546875, 74.8003364906886, 64.24491521155365, 9.619834444974328 
131, 0.5456899404525757, -0.3554859161376953, -1.5264177322387695, -1.232391357421875, -0.26812744140625, 0.086944580078125, 78.75432418210978, 58.30563024418116, 7.085305663807246 
132, 0.7141889333724976, -0.5699114799499512, -0.9416313171386719, -1.123443603515625, -0.094024658203125, 0.065582275390625, 82.74079455926584, 50.04940342459269, 3.2360296942888174 
133, 0.4420745074748993, 0.11059141159057617, -0.26427745819091797, -0.90020751953125, -0.455047607421875, 0.366790771484375, 84.57887954782242, 43.3644971614569, 1.228374408489105 
134, 0.05384927988052368, -0.869297981262207, -0.5797533988952637, -1.061492919921875, -0.175201416015625, 0.41912841796875, 86.8695562369479, 37.45251783251041, -2.0675623533760605 
135, 0.3644108772277832, -0.1143503189086914, 0.5804071426391602, -1.04974365234375, 0.09930419921875, 0.349700927734375, 88.76312080050397, 30.93013525883887, -4.0207460600461316 
136, 0.9885214567184448, 0.003011941909790039, 0.171783447265625, -1.035858154296875, 0.139892578125, 0.257843017578125, 90.54019385088323, 24.765925535935136, -4.444173601656274 
137, 0.7086793184280396, -0.03689241409301758, 0.45884227752685547, -0.84466552734375, 0.19970703125, 0.2076416015625, 91.72631354544819, 18.97272084255456, -4.258616136310618 
138, 0.26590973138809204, 0.2580759525299072, -0.24737930297851562, -0.800872802734375, 0.217864990234375, -0.0615234375, 92.48523992929127, 13.999764544431546, -3.465845796904771 
139, 1.0909574031829834, -0.09189760684967041, 0.7364511489868164, -0.654541015625, -0.029937744140625, -0.004913330078125, 92.19395417795786, 9.549155458861181, -2.402546350548552 
140, 0.8753397464752197, 0.05704236030578613, 2.7134571075439453, -0.078826904296875, -0.08868408203125, 0.135009765625, 92.53824121039513, 6.054713952672524, -3.0394581479168004 
141, 0.7862477898597717, 0.11892282962799072, 2.8267736434936523, 1.143096923828125, -0.133544921875, 0.039947509765625, 93.93811225767669, 7.685007973837073, -4.034688736145118 
142, 0.3036198616027832, -0.016849040985107422, 1.358755111694336, 1.720947265625, -0.188018798828125, -0.13629150390625, 95.29175900325522, 14.674484173510187, -5.110055805302329 
143, -0.18754708766937256, -0.21396827697753906, -0.5352382659912109, 1.8106689453125, -0.269195556640625, -0.4246826171875, 95.7123209072676, 24.734026893207417, -6.3583301107193435 
144, -0.020910322666168213, -0.8383798599243164, -0.5547690391540527, 1.457122802734375, -0.051300048828125, -0.618011474609375, 94.1885115161007, 35.30778689396535, -6.975831816322226 
145, 0.12840676307678223, -0.917823314666748, -0.5266757011413574, 1.153778076171875, 0.2894287109375, -0.59771728515625, 89.98348361827303, 43.828076782827665, -4.579552637833247 
146, -0.4375021159648895, -0.9423165321350098, -0.6493368148803711, 1.258453369140625, 0.008514404296875, -0.369140625, 89.98348361827303, 43.828076782827665, -4.579552637833247 
147, 0.5794656276702881, -1.0782556533813477, -0.1895580291748047, 1.241363525390625, -0.066253662109375, -0.4417724609375, 80.77351497624801, 59.13894331778824, 3.4183546898725927 
148, 0.010673820972442627, -0.8102426528930664, 0.03139305114746094, 0.905975341796875, -0.00537109375, -0.265533447265625, 73.58299848793577, 65.57695807589731, 10.027667666671684 
149, -0.7867833971977234, -0.502166748046875, -0.38163328170776367, 0.519317626953125, -0.17626953125, -0.172607421875, 66.82171866524071, 70.14619402192558, 15.686523355758121 
150, -0.5188311338424683, -0.37214183807373047, -0.6384787559509277, -0.136505126953125, -0.247833251953125, 0.001495361328125, 61.011296940424295, 72.04026427232598, 19.84154575483549 
151, -1.0092718601226807, -0.333740234375, -1.0452871322631836, -0.5733642578125, 0.168731689453125, 0.24395751953125, 61.87334720404465, 71.09293297148713, 17.781368158403208 
152, -0.7348529100418091, -0.7180118560791016, -1.4874978065490723, -1.0177001953125, 0.39837646484375, 0.305908203125, 68.61624762277752, 67.2311714865772, 12.004670445239466 
153, -0.7500959634780884, -0.7419147491455078, -1.1816716194152832, -1.211029052734375, 0.145233154296875, 0.232208251953125, 75.37200501502744, 61.34159659499709, 7.307858090318398 
154, -0.09359681606292725, -0.24196958541870117, -0.989924430847168, -1.134124755859375, 0.12493896484375, 0.285614013671875, 79.56328110710174, 53.98947421878121, 3.5935248932050845 
155, -0.29634687304496765, -0.2176060676574707, -0.5113511085510254, -1.2655029296875, -0.30230712890625, 0.042083740234375, 82.91393027959839, 46.79405303777338, 1.201272476449443 
156, 0.6147607564926147, -1.3262786865234375, -0.784182071685791, -1.010223388671875, -0.378143310546875, 0.544097900390625, 84.26903305578104, 39.844675772656274, -1.2945124025657961 
157, -0.3411262631416321, 0.05366230010986328, 0.5193872451782227, -1.167236328125, -0.134613037109375, 0.61138916015625, 87.89936742752673, 32.09174908443176, -5.321375754195516 
158, 0.24763071537017822, 0.32516980171203613, 0.12886905670166016, -1.234527587890625, 0.08221435546875, 0.38922119140625, 90.61384098569296, 24.9832409732684, -6.85332217546106 
159, 0.243799090385437, 0.05794477462768555, 1.0291337966918945, -0.920501708984375, -0.09295654296875, 0.152099609375, 92.02628714076111, 18.47718704395965, -7.5973058768726816 
