#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma, Orientation Alpha, Orientation Beta, Orientation Gamma 
1, -0.8812887668609619, -0.0035920143127441406, 1.3191642761230469, 1.27874755859375, 0.205047607421875, 1.13262939453125, 77.86916906579557, -27.528322318773874, 21.952795392488436 
2, 0.5821802616119385, -0.5395858287811279, 1.322920799255371, 0.880340576171875, 0.1826171875, 1.00872802734375, 81.66340233230608, -17.39452097123103, 23.144301629984074 
3, 0.17380762100219727, -0.36526763439178467, 1.5277948379516602, 0.66778564453125, 0.288360595703125, 0.452239990234375, 85.2350788167861, -10.633986424431594, 24.69343437083005 
4, -1.1916217803955078, 0.3998006582260132, 2.6332130432128906, -0.281768798828125, 0.2979736328125, 0.0196533203125, 87.31186842175894, -6.843901251498595, 26.459846441791942 
5, -0.7217845916748047, 0.6087369918823242, 2.236328125, -1.1202392578125, 0.395172119140625, -0.62335205078125, 88.75560166567608, -9.977182874733291, 27.898135959442264 
6, 0.03739023208618164, -0.35350561141967773, 1.295642375946045, -1.27191162109375, 0.160186767578125, -1.269561767578125, 88.62594063487391, -19.17499461049327, 29.755601338966798 
7, 1.7111611366271973, 0.948000431060791, 0.025197982788085938, -1.211029052734375, 0.24029541015625, -1.5654296875, 84.70151690560682, -30.44815993644551, 27.931941484604135 
8, -0.6244351863861084, 1.0135674476623535, -0.7444806098937988, -1.07537841796875, 0.023468017578125, -1.462890625, 78.0413402118155, -40.22884525503359, 24.84779168212861 
9, 0.9033706188201904, 0.5360164642333984, -0.9645185470581055, -1.21636962890625, 0.380218505859375, -1.232177734375, 71.06717160825423, -48.875273528649494, 20.63222584804335 
10, 1.4907398223876953, 0.6219425201416016, -0.8251776695251465, -1.341339111328125, 0.311859130859375, -1.249267578125, 63.31116094890494, -58.30470073671058, 16.37370046225972 
11, -0.1661076545715332, 0.9212074279785156, -0.9723844528198242, -0.890594482421875, 0.346038818359375, -0.861541748046875, 51.10347274630184, -67.67473904125035, 7.578459590876331 
12, 0.6900702714920044, -0.18343448638916016, -1.0044670104980469, -0.19952392578125, 0.19757080078125, -0.160858154296875, 41.10734849539911, -72.08106669835082, 0.8961309532690669 
