#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, 5.8741912841796875, 9.058334350585938, -8.763580322265625, 0.903839111328125, 0.23175048828125, 0.64984130859375, 
2, 7.7721405029296875, 12.184738159179688, -11.182540893554688, -0.268951416015625, 0.020263671875, -0.34136962890625, 
3, 6.070220947265625, 9.069473266601562, -9.166900634765625, -0.839324951171875, -0.24462890625, -0.823089599609375, 
4, 4.3969573974609375, 8.726364135742188, -7.410308837890625, -0.790191650390625, -0.252105712890625, -0.846588134765625, 
5, 2.9114837646484375, 7.5877838134765625, -5.282623291015625, -1.196075439453125, -0.07373046875, -0.993988037109375, 
6, 1.1915435791015625, 4.2752838134765625, -2.9701690673828125, -1.240936279296875, -0.123931884765625, -0.867950439453125, 
7, 0.6152496337890625, 4.18878173828125, -1.1074981689453125, -0.92156982421875, 0.27020263671875, -0.38409423828125, 
8, -1.0199127197265625, 6.900665283203125, 0.562835693359375, -0.33624267578125, 0.068328857421875, -0.15765380859375, 
9, 2.2156829833984375, 8.148651123046875, -0.4035186767578125, 0.47125244140625, -0.202972412109375, 0.28668212890625, 
10, 0.2758026123046875, 7.7071075439453125, -2.2872772216796875, 0.575927734375, -0.284149169921875, 0.388153076171875, 
11, 1.4744110107421875, 5.7780609130859375, -2.6757049560546875, 0.950836181640625, -0.423004150390625, 0.596435546875, 
12, 2.7521820068359375, 8.435028076171875, -5.2670745849609375, 0.6229248046875, -0.010711669921875, 0.556915283203125, 
13, 3.8814239501953125, 8.190567016601562, -5.8013916015625, 0.621856689453125, 0.04803466796875, 0.61138916015625, 
14, 4.486724853515625, 10.069961547851562, -7.842529296875, 0.461639404296875, 0.18902587890625, 0.368927001953125, 
15, 5.7945709228515625, 12.177688598632812, -9.384567260742188, -0.004058837890625, 0.0758056640625, -0.075408935546875, 
16, 4.759033203125, 11.469070434570312, -8.051971435546875, -0.482574462890625, -0.10577392578125, -0.480224609375, 
17, 3.72564697265625, 9.05328369140625, -6.649658203125, -0.696197509765625, -0.098297119140625, -0.64044189453125, 
18, 2.5016937255859375, 7.6635284423828125, -4.7820892333984375, -0.92156982421875, 0.006378173828125, -0.7408447265625, 
19, 1.62969970703125, 6.6711273193359375, -3.399810791015625, -0.74853515625, -0.06304931640625, -0.6212158203125, 
20, 1.10302734375, 6.2465057373046875, -2.0725555419921875, -0.7015380859375, 0.07794189453125, -0.3648681640625, 
21, 0.2895355224609375, 7.2924346923828125, -0.5829315185546875, -0.4964599609375, 0.134552001953125, -0.28369140625, 
22, 0.4628753662109375, 7.752716064453125, 0.5213775634765625, -0.03076171875, -0.027801513671875, -0.01025390625, 
23, 0.0049896240234375, 6.4670257568359375, -1.374664306640625, 0.82586669921875, -0.4710693359375, 0.49603271484375, 
24, 0.3948822021484375, 4.5162811279296875, -2.2264251708984375, 0.88568115234375, -0.253173828125, 0.798309326171875, 
25, 2.928375244140625, 8.721084594726562, -4.19012451171875, 0.69769287109375, -0.038482666015625, 0.781219482421875, 
26, 3.2908172607421875, 7.1309967041015625, -6.24176025390625, 0.943359375, 0.273406982421875, 0.92327880859375, 
27, 3.7292633056640625, 6.28399658203125, -6.7517547607421875, 1.164459228515625, 0.37060546875, 0.971343994140625, 
28, 6.4435272216796875, 8.911575317382812, -9.075210571289062, 1.0843505859375, 0.22747802734375, 0.9083251953125, 
29, 9.243560791015625, 12.429092407226562, -12.95635986328125, 0.1785888671875, 0.01812744140625, 0.274932861328125, 
30, 8.354034423828125, 11.127243041992188, -11.53289794921875, -1.230255126953125, -0.2232666015625, -0.857269287109375, 
31, 5.05340576171875, 6.436309814453125, -7.126129150390625, -0.93011474609375, -0.39630126953125, -1.000396728515625, 
32, 3.787353515625, 8.423660278320312, -6.142578125, -0.90447998046875, -0.047027587890625, -0.923492431640625, 
33, 2.146697998046875, 7.3240509033203125, -3.7607269287109375, -1.321044921875, -0.10577392578125, -1.021759033203125, 
34, 1.2722015380859375, 2.123931884765625, -1.3356475830078125, -1.298614501953125, 0.266998291015625, -0.741912841796875, 
35, 0.97625732421875, 5.07757568359375, -0.7086029052734375, -0.517822265625, 0.074737548828125, -0.32427978515625, 
36, 0.4373931884765625, 7.4040679931640625, 0.4002532958984375, 0.3067626953125, 0.061920166015625, 0.172393798828125, 
37, 1.6297760009765625, 7.3452301025390625, -1.3230743408203125, 0.831207275390625, -0.14849853515625, 0.52593994140625, 
38, 0.882781982421875, 7.2995147705078125, -3.3949127197265625, 0.797027587890625, 0.091827392578125, 0.471466064453125, 
39, 1.2090606689453125, 8.699920654296875, -4.5613555908203125, 0.683807373046875, 0.2125244140625, 0.60284423828125, 
40, 3.41644287109375, 8.771072387695312, -5.289276123046875, 0.611175537109375, -0.049163818359375, 0.5323486328125, 
41, 3.670562744140625, 9.13800048828125, -6.8648223876953125, 0.427459716796875, 0.175140380859375, 0.31231689453125, 
42, 4.0071868896484375, 9.538864135742188, -7.2144927978515625, 0.468048095703125, 0.01385498046875, 0.326202392578125, 
43, 5.1534271240234375, 11.916305541992188, -8.962661743164062, 0.0247802734375, 0.0758056640625, -0.154449462890625, 
44, 4.6301727294921875, 12.267044067382812, -8.117538452148438, -0.486846923828125, -0.13140869140625, -0.453521728515625, 
45, 3.650482177734375, 10.11737060546875, -6.4290008544921875, -0.899139404296875, 0.0074462890625, -0.650054931640625, 
46, 2.2805633544921875, 7.799896240234375, -4.3256988525390625, -0.9578857421875, -0.01605224609375, -0.804931640625, 
47, 0.8284912109375, 5.401031494140625, -2.7559967041015625, -0.98138427734375, 0.0159912109375, -0.69384765625, 
48, 0.422271728515625, 4.741058349609375, -0.494140625, -0.820098876953125, 0.224273681640625, -0.276214599609375, 
49, -0.0809478759765625, 7.07305908203125, -0.0963897705078125, 0.11663818359375, -0.149566650390625, 0.180938720703125, 
50, 1.0784149169921875, 5.8565521240234375, -0.8719635009765625, 0.562042236328125, -0.023529052734375, 0.42767333984375, 
51, 0.791900634765625, 8.663192749023438, -1.421630859375, 0.658172607421875, -0.091888427734375, 0.5494384765625, 
52, 1.6135711669921875, 8.705947875976562, -2.948760986328125, 0.999969482421875, -0.059844970703125, 0.815399169921875, 
53, 2.751556396484375, 8.756134033203125, -4.8696136474609375, 0.917724609375, 0.102508544921875, 0.774810791015625, 
54, 4.3816070556640625, 6.795257568359375, -6.3529205322265625, 1.044830322265625, 0.37060546875, 0.986297607421875, 
55, 5.5063629150390625, 5.7188568115234375, -7.3081512451171875, 1.318267822265625, 0.1954345703125, 1.18817138671875, 
56, 7.4762115478515625, 8.959823608398438, -10.584365844726562, 1.177276611328125, 0.1484375, 0.955322265625, 
57, 11.271148681640625, 12.631668090820312, -14.92742919921875, -0.461212158203125, -0.061981201171875, -0.33709716796875, 
58, 7.668731689453125, 7.33929443359375, -10.471145629882812, -1.44708251953125, -0.21258544921875, -1.1680908203125, 
59, 5.0839385986328125, 5.542694091796875, -6.982574462890625, -0.88525390625, -0.346099853515625, -0.9459228515625, 
60, 4.0918426513671875, 8.476821899414062, -5.9620361328125, -1.033721923828125, 0.006378173828125, -0.953399658203125, 
