#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, 1.2402191162109375, 7.1829376220703125, -4.1072235107421875, 0.656036376953125, 0.080078125, -0.34136962890625, 
2, -0.854766845703125, 6.4826812744140625, -6.7122802734375, 2.187713623046875, 0.08648681640625, -0.60626220703125, 
3, -1.8678436279296875, 1.7723846435546875, -9.599029541015625, 1.835235595703125, -0.1292724609375, -0.92242431640625, 
4, -1.6589813232421875, -1.5689239501953125, -15.735107421875, -0.828643798828125, -0.14849853515625, 0.20977783203125, 
5, -2.276397705078125, 3.7752685546875, -9.545928955078125, -2.5045166015625, -0.3087158203125, 1.1048583984375, 
6, -0.4397125244140625, 3.597442626953125, -3.5675811767578125, -2.31439208984375, -0.52874755859375, 0.898712158203125, 
7, 2.4841766357421875, 9.263442993164062, -0.30267333984375, 0.536407470703125, 0.322540283203125, -0.20892333984375, 
8, 1.524627685546875, 4.8251800537109375, -1.6242523193359375, 1.8533935546875, 1.12469482421875, -0.232421875, 
9, 0.344329833984375, 5.5015716552734375, -7.6290740966796875, 2.31695556640625, -0.01605224609375, -0.41400146484375, 
10, -1.9807891845703125, 2.5736846923828125, -10.656448364257812, 1.506256103515625, -0.0908203125, -0.7408447265625, 
11, -1.681610107421875, -0.0074920654296875, -15.60302734375, -0.078826904296875, -0.104705810546875, 0.110443115234375, 
12, -1.7627105712890625, 3.3863677978515625, -10.905975341796875, -2.090087890625, -0.401641845703125, 1.0279541015625, 
13, -0.873016357421875, 5.7061004638671875, -6.20477294921875, -2.0302734375, 0.48809814453125, 1.105926513671875, 
14, 0.7321929931640625, 6.9376068115234375, -0.7819671630859375, -1.3509521484375, -0.476409912109375, 0.467193603515625, 
15, 0.8480224609375, 8.004257202148438, -3.765472412109375, 1.293701171875, 0.55859375, -0.4503173828125, 
16, -1.3683013916015625, 6.0081024169921875, -4.967376708984375, 1.764739990234375, 0.113189697265625, -0.3905029296875, 
17, -1.6495513916015625, 3.473785400390625, -9.311660766601562, 1.40264892578125, -0.4368896484375, -1.145660400390625, 
18, -2.0158538818359375, 0.9350433349609375, -11.555923461914062, 1.386627197265625, 0.175140380859375, -0.667144775390625, 
19, -2.1885986328125, -1.1142730712890625, -14.892166137695312, -1.3082275390625, -0.205108642578125, 0.345428466796875, 
20, -2.5178680419921875, 3.6217041015625, -9.411270141601562, -2.1285400390625, -0.23394775390625, 1.255462646484375, 
21, -0.0682525634765625, 3.5823822021484375, -4.1364898681640625, -2.09649658203125, -0.074798583984375, 1.112335205078125, 
22, 0.4435577392578125, 9.423736572265625, -1.1817626953125, 0.072845458984375, -0.143157958984375, -0.03802490234375, 
23, 2.2618560791015625, 8.577072143554688, -6.4520721435546875, 1.100372314453125, -0.014984130859375, -0.143768310546875, 
24, 1.57696533203125, 4.3988494873046875, -10.54156494140625, 2.446197509765625, 0.149505615234375, -0.530426025390625, 
25, 0.349639892578125, -1.1116180419921875, -11.54962158203125, 1.77008056640625, -0.5479736328125, -0.387298583984375, 
26, 1.4477386474609375, -1.6495361328125, -13.087295532226562, -1.927734375, 0.216796875, -0.00384521484375, 
27, -0.2553558349609375, 4.7689208984375, -7.648712158203125, -2.672210693359375, 0.209320068359375, 0.49176025390625, 
28, 0.6640472412109375, 5.853973388671875, -1.5853118896484375, -1.319976806640625, -0.72100830078125, 0.2930908203125, 
29, 2.128814697265625, 7.7598724365234375, -4.008148193359375, 1.444305419921875, 0.529754638671875, -0.28155517578125, 
30, -0.2479400634765625, 6.148101806640625, -7.3307952880859375, 1.67822265625, -0.16558837890625, -0.4417724609375, 
31, -0.9801025390625, 3.1956024169921875, -10.175888061523438, 1.343902587890625, -0.828887939453125, -1.03564453125, 
32, -0.8986663818359375, -0.2141571044921875, -12.076095581054688, 1.305450439453125, -0.07159423828125, -0.93524169921875, 
33, -2.0100250244140625, -1.73370361328125, -14.110549926757812, -1.516510009765625, -0.145294189453125, 0.3699951171875, 
34, -2.31829833984375, 3.1238555908203125, -9.542526245117188, -2.452178955078125, -0.369598388671875, 0.817535400390625, 
35, -0.4827117919921875, 4.61309814453125, -5.1394195556640625, -2.021728515625, 0.239227294921875, 1.0364990234375, 
36, 1.2702789306640625, 7.203216552734375, -0.3150634765625, -0.839324951171875, 0.226409912109375, 0.082672119140625, 
37, 0.226715087890625, 7.9657440185546875, -3.04205322265625, 1.0587158203125, 0.14630126953125, -0.52294921875, 
38, 1.0369415283203125, 4.3169403076171875, -6.9743499755859375, 1.74871826171875, 0.020263671875, -0.61907958984375, 
39, -2.17120361328125, 3.3859405517578125, -8.227020263671875, 1.516937255859375, -0.700714111328125, -1.09332275390625, 
40, -3.4403076171875, -1.0630645751953125, -15.454940795898438, 0.186065673828125, -0.262786865234375, -0.51226806640625, 
41, -2.5799102783203125, 3.4088134765625, -8.996994018554688, -2.161651611328125, -0.162384033203125, 1.45733642578125, 
42, 0.3299407958984375, 3.8644866943359375, -2.113494873046875, -2.32720947265625, -0.149566650390625, 0.6861572265625, 
43, 0.7199554443359375, 6.958404541015625, -0.616546630859375, 1.326812744140625, 0.63763427734375, -0.156585693359375, 
44, -0.463409423828125, 6.2675018310546875, -7.94891357421875, 1.80853271484375, -0.653717041015625, -0.831634521484375, 
45, -3.170745849609375, 1.8841552734375, -11.771636962890625, 1.01171875, -0.403778076171875, -1.17877197265625, 
46, -3.872161865234375, 2.0059051513671875, -12.850189208984375, -1.896759033203125, -0.441162109375, 0.886962890625, 
47, -1.058258056640625, 6.777130126953125, -5.5424041748046875, -2.129608154296875, 0.47100830078125, 1.4979248046875, 
48, 1.695587158203125, 8.38775634765625, -0.95660400390625, -0.54345703125, -0.181610107421875, 0.05169677734375, 
49, 0.1851959228515625, 6.4786834716796875, -0.926422119140625, 1.754058837890625, -0.239288330078125, -0.306121826171875, 
50, -2.06866455078125, 3.50787353515625, -7.8687591552734375, 1.857666015625, -0.201904296875, -0.799591064453125, 
51, -2.8600311279296875, 0.624755859375, -12.185867309570312, 0.574859619140625, -0.24462890625, -0.581695556640625, 
52, -3.4407196044921875, 2.0887603759765625, -12.534561157226562, -1.871124267578125, -0.056640625, 0.869873046875, 
53, -1.756378173828125, 6.7319488525390625, -6.238555908203125, -2.471405029296875, 0.4945068359375, 1.084564208984375, 
54, 1.850555419921875, 10.192977905273438, 0.2058258056640625, 0.18072509765625, -0.147430419921875, 0.065582275390625, 
55, 1.740478515625, 5.7482147216796875, -6.230072021484375, 2.32122802734375, 0.021331787109375, -0.38623046875, 
56, -3.890960693359375, 3.462432861328125, -10.194305419921875, 1.476348876953125, -0.489227294921875, -1.14886474609375, 
57, -3.7636566162109375, 1.9715728759765625, -14.073593139648438, 0.22772216796875, -0.07586669921875, -0.42681884765625, 
58, -3.8249969482421875, 4.0020751953125, -11.501800537109375, -1.93841552734375, -0.34503173828125, 0.972412109375, 
59, -1.5699462890625, 6.7835693359375, -5.418426513671875, -2.226806640625, 0.548980712890625, 1.343048095703125, 
60, 0.90087890625, 5.8837738037109375, -1.0140533447265625, -1.554962158203125, -0.418731689453125, 0.65625, 
61, 1.3017425537109375, 7.87420654296875, -0.51885986328125, 1.16552734375, 0.6611328125, -0.043365478515625, 
62, 1.0331268310546875, 6.952178955078125, -5.7055511474609375, 1.897186279296875, -0.3642578125, -0.67889404296875, 
63, -1.2994232177734375, 4.8172454833984375, -9.0264892578125, 1.792510986328125, -0.207244873046875, -0.8818359375, 
64, -1.765289306640625, 2.455413818359375, -11.022293090820312, 1.309722900390625, -0.008575439453125, -0.55072021484375, 
65, -3.0213775634765625, 1.2990264892578125, -14.431991577148438, -1.619049072265625, -0.119659423828125, 0.84637451171875, 
66, -2.6601409912109375, 6.0852508544921875, -8.295669555664062, -2.146697998046875, 0.48809814453125, 1.5662841796875, 
67, -1.43499755859375, 4.3627471923828125, -1.6803741455078125, -1.967254638671875, 0.096099853515625, 0.6904296875, 
68, -0.9982147216796875, 11.082962036132812, -2.6269378662109375, 0.03118896484375, 1.0499267578125, 0.033538818359375, 
69, 3.5916595458984375, 12.011138916015625, -3.577667236328125, 1.126007080078125, 0.982635498046875, -1.67010498046875, 
70, -0.02288818359375, 6.8109588623046875, -3.80596923828125, 0.179656982421875, 0.798919677734375, -0.58062744140625, 
71, 0.165374755859375, 10.88848876953125, -6.8160552978515625, -0.290313720703125, 0.687835693359375, -0.21319580078125, 
72, 0.1828765869140625, 8.604766845703125, -1.464202880859375, -0.367218017578125, 0.50732421875, 0.187347412109375, 
73, -4.492950439453125, 9.570831298828125, -3.969512939453125, -0.283905029296875, -0.019256591796875, 0.048492431640625, 
74, -0.3737030029296875, 11.467422485351562, 0.9757080078125, -0.587249755859375, 0.292633056640625, 0.050628662109375, 
75, -3.098663330078125, 12.995681762695312, 0.288818359375, 1.02880859375, -1.697265625, -0.058319091796875, 
76, -5.49322509765625, 11.169052124023438, -2.6890411376953125, 0.160430908203125, 1.56048583984375, -2.39215087890625, 
77, -2.79315185546875, 4.7177886962890625, 6.441802978515625, -1.8935546875, 1.480377197265625, -0.40118408203125, 
78, -1.2264251708984375, 5.8438720703125, 10.349227905273438, -0.8638916015625, 7.55047607421875, -0.2452392578125, 
79, -12.79693603515625, 10.05340576171875, 1.91497802734375, 0.69769287109375, 2.03900146484375, 0.0111083984375, 
