#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, 3.7474822998046875, 8.32183837890625, -5.0615386962890625, 0.46697998046875, 0.089691162109375, 0.3828125, 
2, 3.6383209228515625, 6.2172393798828125, -5.162261962890625, 0.634674072265625, 0.132415771484375, 0.50457763671875, 
3, 4.30462646484375, 6.8909912109375, -6.5358734130859375, 0.720123291015625, 0.081146240234375, 0.48321533203125, 
4, 5.5681610107421875, 9.421768188476562, -8.582107543945312, 0.48193359375, 0.087554931640625, 0.193756103515625, 
5, 5.5495147705078125, 9.622772216796875, -9.4512939453125, -0.033966064453125, -0.006439208984375, -0.18115234375, 
6, 5.2683868408203125, 9.16387939453125, -8.525787353515625, -0.486846923828125, -0.07586669921875, -0.6126708984375, 
7, 4.3398284912109375, 7.621551513671875, -7.3719329833984375, -0.538116455078125, -0.10791015625, -0.737640380859375, 
8, 3.1072540283203125, 6.456207275390625, -6.1638641357421875, -0.531707763671875, 0.00958251953125, -0.667144775390625, 
9, 2.78167724609375, 7.1113433837890625, -5.3914337158203125, -0.5904541015625, 0.03948974609375, -0.49517822265625, 
10, 2.056732177734375, 7.8175201416015625, -4.6492462158203125, -0.491119384765625, 0.068328857421875, -0.43109130859375, 
11, 1.680206298828125, 7.6154632568359375, -4.17413330078125, -0.4879150390625, 0.066192626953125, -0.355255126953125, 
12, 1.5153350830078125, 8.076065063476562, -3.600860595703125, -0.463348388671875, 0.162322998046875, -0.256988525390625, 
13, 0.9810791015625, 8.486862182617188, -3.540313720703125, -0.365081787109375, 0.036285400390625, -0.14483642578125, 
14, 1.7751617431640625, 9.065200805664062, -3.2062530517578125, -0.31488037109375, 0.017059326171875, -0.17474365234375, 
15, 0.99444580078125, 8.177032470703125, -2.494415283203125, -0.2315673828125, -0.021392822265625, -0.1170654296875, 
16, 1.347503662109375, 7.73974609375, -2.2924346923828125, -0.125823974609375, 0.181549072265625, -0.004913330078125, 
17, 1.5913848876953125, 8.843032836914062, -2.6204071044921875, 0.094207763671875, 0.108917236328125, 0.19696044921875, 
18, 0.9754638671875, 8.989486694335938, -1.9223480224609375, 0.33453369140625, -0.220062255859375, 0.169189453125, 
19, 0.4391326904296875, 9.033340454101562, -3.2329254150390625, 0.557769775390625, -0.260650634765625, 0.249298095703125, 
20, 2.1056060791015625, 8.764114379882812, -4.8619842529296875, 0.502227783203125, 0.057647705078125, 0.351837158203125, 
21, 3.371124267578125, 8.155715942382812, -4.7872161865234375, 0.37298583984375, 0.04803466796875, 0.36572265625, 
22, 3.1690216064453125, 7.5509490966796875, -5.7965240478515625, 0.378326416015625, 0.153778076171875, 0.516326904296875, 
23, 3.84686279296875, 8.108184814453125, -5.947296142578125, 0.660308837890625, 0.134552001953125, 0.40631103515625, 
24, 4.9319915771484375, 7.37286376953125, -7.497161865234375, 0.39007568359375, 0.08221435546875, 0.443695068359375, 
25, 6.0890350341796875, 10.500900268554688, -9.288665771484375, -0.0093994140625, 0.07366943359375, -0.090362548828125, 
26, 4.6335296630859375, 9.054168701171875, -7.246734619140625, -0.637451171875, -0.119659423828125, -0.6297607421875, 
27, 3.582000732421875, 7.8816986083984375, -5.2814178466796875, -0.63104248046875, -0.053436279296875, -0.60626220703125, 
