#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, -0.3296966552734375, 7.53204345703125, -2.1159820556640625, 0.359100341796875, -0.314056396484375, 0.26959228515625, 
2, 2.1334991455078125, 7.8454437255859375, -3.66912841796875, 0.615447998046875, -0.15277099609375, 0.63275146484375, 
3, 4.1146240234375, 8.290359497070312, -6.1345672607421875, 0.763916015625, 0.399444580078125, 0.635955810546875, 
4, 5.2606353759765625, 10.58843994140625, -8.76007080078125, 0.395416259765625, 0.156982421875, 0.178802490234375, 
5, 4.557586669921875, 9.179473876953125, -7.3229827880859375, -0.57977294921875, -0.064117431640625, -0.585968017578125, 
6, 3.110595703125, 8.100631713867188, -5.6680908203125, -0.574432373046875, 0.08648681640625, -0.6041259765625, 
7, 1.63360595703125, 6.688812255859375, -3.5823822021484375, -0.689788818359375, 0.247772216796875, -0.524017333984375, 
8, 0.383026123046875, 6.0002288818359375, -0.1506195068359375, -0.29351806640625, 0.354583740234375, 0.022857666015625, 
9, -0.314208984375, 8.201828002929688, -1.5470428466796875, 0.4007568359375, -0.7017822265625, 0.26318359375, 
10, 2.4203643798828125, 8.721435546875, -4.042633056640625, 0.5032958984375, -0.068389892578125, 0.50030517578125, 
11, 3.7740478515625, 8.147476196289062, -6.1296539306640625, 0.59942626953125, 0.1954345703125, 0.407379150390625, 
12, 5.487579345703125, 11.293472290039062, -8.495986938476562, 0.1102294921875, -0.0096435546875, 0.257843017578125, 
13, 4.19683837890625, 9.275772094726562, -6.6405792236328125, -0.5477294921875, -0.119659423828125, -0.579559326171875, 
14, 3.1882476806640625, 7.6823272705078125, -5.13330078125, -0.672698974609375, 0.1014404296875, -0.6083984375, 
15, 0.889404296875, 6.694183349609375, -1.94366455078125, -0.698333740234375, 0.3577880859375, -0.34136962890625, 
16, 0.4008636474609375, 7.3608551025390625, -0.559051513671875, -0.125823974609375, -0.029937744140625, 0.071990966796875, 
17, 1.453582763671875, 7.8925628662109375, -1.479278564453125, 0.685943603515625, -0.299102783203125, 0.459716796875, 
18, 2.772918701171875, 8.339614868164062, -3.98919677734375, 0.717987060546875, 0.03094482421875, 0.50030517578125, 
19, 4.7020263671875, 9.201217651367188, -7.1837615966796875, 0.566314697265625, 0.16339111328125, 0.360382080078125, 
20, 4.93218994140625, 10.835845947265625, -7.8831329345703125, -0.34906005859375, 0.0074462890625, -0.318939208984375, 
21, 2.974334716796875, 7.8694000244140625, -5.0345306396484375, -0.847869873046875, 0.02880859375, -0.682098388671875, 
22, 1.275146484375, 6.213775634765625, -2.0303497314453125, -0.63104248046875, 0.277679443359375, -0.37554931640625, 
23, 1.2228851318359375, 7.07427978515625, -1.6853790283203125, 0.123046875, -0.081207275390625, 0.3870849609375, 
24, 2.8392181396484375, 8.613906860351562, -3.46905517578125, 0.844024658203125, -0.20831298828125, 0.65838623046875, 
25, 4.0576629638671875, 8.470748901367188, -6.5051422119140625, 0.538543701171875, 0.18048095703125, 0.35076904296875, 
