#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, 3.0284423828125, 9.713363647460938, -0.9738006591796875, 0.256561279296875, 0.339630126953125, -0.16192626953125, 
2, -0.9036407470703125, 8.523712158203125, -2.836273193359375, 1.09075927734375, 0.160186767578125, 0.00042724609375, 
3, 3.198089599609375, 7.9959564208984375, -3.7466278076171875, 0.63360595703125, -0.452911376953125, 0.71820068359375, 
4, 3.8147735595703125, 6.793914794921875, -6.09393310546875, 0.910247802734375, 0.390899658203125, 0.845306396484375, 
5, 5.67193603515625, 5.7176361083984375, -7.6110687255859375, 1.341766357421875, -0.0438232421875, 1.1134033203125, 
6, 10.698822021484375, 11.230117797851562, -14.032928466796875, -0.27642822265625, 0.01171875, -0.17901611328125, 
7, 4.36761474609375, 5.19708251953125, -7.0070037841796875, -0.95147705078125, -0.2916259765625, -1.105072021484375, 
8, 3.321746826171875, 6.3897552490234375, -5.109375, -1.082855224609375, -0.04168701171875, -0.726959228515625, 
9, 2.072021484375, 6.1933746337890625, -2.3195953369140625, -0.739990234375, 0.328948974609375, -0.40118408203125, 
10, 1.0554656982421875, 7.35089111328125, -0.2782135009765625, 0.136932373046875, -0.01605224609375, 0.17132568359375, 
11, 1.4788360595703125, 7.1345977783203125, -2.6580657958984375, 1.051239013671875, -0.1805419921875, 0.4468994140625, 
12, 3.81134033203125, 7.6252899169921875, -5.1754913330078125, 0.678466796875, 0.386627197265625, 0.695770263671875, 
13, 6.3203277587890625, 6.802764892578125, -8.182723999023438, 1.290496826171875, 0.06512451171875, 1.09417724609375, 
14, 10.644561767578125, 10.528396606445312, -13.045608520507812, -0.9151611328125, 0.145233154296875, -0.823089599609375, 
15, 3.8251495361328125, 7.2167510986328125, -6.3071441650390625, -0.910888671875, -0.17626953125, -0.951263427734375, 
16, 1.6666259765625, 3.3525543212890625, -3.08489990234375, -1.159759521484375, 0.51373291015625, -0.564605712890625, 
17, 0.004608154296875, 7.811370849609375, 0.0975799560546875, -0.03076171875, -0.215789794921875, 0.486419677734375, 
18, 0.985931396484375, 4.709228515625, -3.0765228271484375, 0.965789794921875, -0.403778076171875, 0.529144287109375, 
