#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma,  
1, 5.5584716796875, 5.5338897705078125, 11.958419799804688, 0.295013427734375, -0.01605224609375, -0.150177001953125, 
2, 4.854949951171875, 5.70159912109375, 10.239395141601562, 1.1185302734375, -0.00323486328125, -0.506927490234375, 
3, 3.4999847412109375, 5.754486083984375, 7.3076934814453125, 1.388763427734375, -0.012847900390625, -0.78143310546875, 
4, 2.10833740234375, 5.498291015625, 5.1534423828125, 1.247772216796875, 0.076873779296875, -0.805999755859375, 
5, 1.5654449462890625, 5.751922607421875, 4.162322998046875, 0.93267822265625, -0.119659423828125, -0.55072021484375, 
6, 1.400970458984375, 7.0935211181640625, 3.83123779296875, 0.58447265625, -0.326873779296875, -0.26873779296875, 
7, 1.396484375, 8.149795532226562, 3.1300506591796875, 0.34307861328125, -0.24676513671875, -0.148040771484375, 
8, 1.3313446044921875, 7.58245849609375, 2.6160736083984375, -0.245452880859375, 0.277679443359375, 0.012176513671875, 
9, 1.264739990234375, 7.75732421875, 3.371429443359375, -0.63531494140625, 0.104644775390625, 0.29949951171875, 
10, 2.799072265625, 6.165191650390625, 4.5493316650390625, -1.014495849609375, 0.068328857421875, 0.33795166015625, 
11, 2.84649658203125, 5.2239227294921875, 5.5847930908203125, -1.0347900390625, 0.038421630859375, 0.537689208984375, 
12, 3.1098785400390625, 5.8632049560546875, 7.421142578125, -1.031585693359375, -0.0352783203125, 0.7203369140625, 
13, 3.6145172119140625, 5.1496734619140625, 8.391326904296875, -1.240936279296875, -0.066253662109375, 0.4810791015625, 
14, 4.702301025390625, 5.230072021484375, 10.577102661132812, -0.58831787109375, -0.072662353515625, 0.148895263671875, 
15, 5.4814605712890625, 5.5263519287109375, 12.102081298828125, 0.188201904296875, -0.032073974609375, -0.160858154296875, 
16, 4.8057708740234375, 5.8809967041015625, 10.524490356445312, 0.94976806640625, -0.008575439453125, -0.453521728515625, 
17, 3.800140380859375, 6.208526611328125, 8.0714111328125, 1.6055908203125, -0.023529052734375, -0.70452880859375, 
18, 2.8563079833984375, 5.1884613037109375, 5.685333251953125, 1.480621337890625, 0.0843505859375, -0.76434326171875, 
19, 2.229766845703125, 5.464202880859375, 4.827850341796875, 1.3321533203125, -0.040618896484375, -0.739776611328125, 
20, 1.744232177734375, 6.1861572265625, 3.651824951171875, 0.8365478515625, -0.104705810546875, -0.419342041015625, 
21, 0.7210693359375, 7.7087554931640625, 1.58050537109375, 0.35589599609375, 0.032012939453125, -0.286895751953125, 
22, 0.785552978515625, 8.065505981445312, 1.9219512939453125, -0.189910888671875, 0.14630126953125, 0.022857666015625, 
23, 1.417572021484375, 7.299163818359375, 3.237335205078125, -0.702606201171875, 0.36419677734375, 0.20123291015625, 
24, 2.069610595703125, 6.37261962890625, 4.6790313720703125, -1.208892822265625, 0.213592529296875, 0.47467041015625, 
25, 2.1540374755859375, 7.47943115234375, 6.5404052734375, -1.219573974609375, -0.12713623046875, 0.612457275390625, 
26, 2.8912811279296875, 6.1750946044921875, 6.7187652587890625, -1.087127685546875, -0.29803466796875, 0.533416748046875, 
27, 3.494842529296875, 5.1142120361328125, 7.0105133056640625, -0.4921875, -0.7615966796875, 1.197784423828125, 
28, 4.9676971435546875, 6.12640380859375, 9.280319213867188, -0.758148193359375, -0.141021728515625, 0.556915283203125, 
29, 5.4311370849609375, 6.005950927734375, 10.571807861328125, -0.38751220703125, 0.06298828125, 0.14996337890625, 
30, 6.253204345703125, 5.820098876953125, 11.273696899414062, 0.241607666015625, -0.06732177734375, -0.346710205078125, 
31, 5.3759918212890625, 6.0399627685546875, 10.021560668945312, 0.79595947265625, 0.106781005859375, -0.702392578125, 
32, 3.259674072265625, 5.978302001953125, 6.553863525390625, 1.4005126953125, 0.081146240234375, -0.795318603515625, 
33, 1.9731597900390625, 6.1933441162109375, 5.190460205078125, 1.310791015625, 0.1612548828125, -0.825225830078125, 
34, 1.32177734375, 6.7342681884765625, 3.5420074462890625, 1.080078125, -0.138885498046875, -0.765411376953125, 
35, 0.8871612548828125, 7.2626800537109375, 2.5013580322265625, 0.82373046875, -0.30230712890625, -0.500518798828125, 
36, -0.2997894287109375, 8.229812622070312, 1.0496673583984375, -0.192047119140625, 0.343902587890625, 0.17987060546875, 
37, 0.522491455078125, 7.970458984375, 3.5500030517578125, -1.32318115234375, 0.493438720703125, 0.28240966796875, 
38, 1.411956787109375, 8.519256591796875, 5.59100341796875, -1.031585693359375, 0.0501708984375, 0.514190673828125, 
39, 1.6420440673828125, 6.859619140625, 6.3672943115234375, -1.102081298828125, -0.3514404296875, 0.46826171875, 
40, 3.4411773681640625, 5.00946044921875, 7.5545196533203125, -1.050811767578125, -0.188018798828125, 0.467193603515625, 
41, 3.1954193115234375, 5.4098663330078125, 8.857574462890625, -1.270843505859375, -0.245697021484375, 0.1307373046875, 
42, 3.9444732666015625, 4.6890106201171875, 10.704437255859375, -0.531707763671875, -0.217926025390625, 0.302703857421875, 
43, 4.6931304931640625, 5.35400390625, 12.345489501953125, 0.203155517578125, -0.032073974609375, -0.015594482421875, 
44, 4.58306884765625, 5.6457061767578125, 11.214309692382812, 1.040557861328125, -0.099365234375, -0.301849365234375, 
