#Measurement, Acceleration X, Acceleration Y, Acceleration Z 
1, -2.6485791206359863, -0.9812283515930176, 0.1643519103527069 
2, -4.0097174644470215, -1.4710125923156738, 5.487044334411621 
3, -3.1029481887817383, 0.911409854888916, 2.1061229705810547 
4, 2.4119205474853516, 2.3744921684265137, -4.434871673583984 
5, 0.32042765617370605, -5.290132999420166, -2.7247183322906494 
6, -2.3617093563079834, -6.826254367828369, 6.201666831970215 
7, -2.8611457347869873, -10.148327827453613, 3.601565361022949 
8, 2.92488694190979, 6.975222587585449, -8.394775390625 
9, 7.080595970153809, 15.817731857299805, 2.96579647064209 
10, 4.919124603271484, 12.394378662109375, -4.53537654876709 
11, -3.181210994720459, -1.1180353164672852, 0.33437567949295044 
12, -7.063810348510742, -1.0865797996520996, 19.640424728393555 
13, 5.711109161376953, 21.431812286376953, -15.6502685546875 
14, 7.079391002655029, 11.717912673950195, -10.057220458984375 
15, -3.2112715244293213, 2.114508628845215, -3.534400224685669 
16, -1.8704783916473389, -1.5293493270874023, 2.465177059173584 
17, -3.3285584449768066, -3.391511917114258, 3.7106611728668213 
18, -2.1876463890075684, 2.5632057189941406, -0.6220614910125732 
19, -1.1459487676620483, 3.962946891784668, -1.8522202968597412 
20, -0.7108080983161926, 3.418050765991211, 0.7966827750205994 
21, -0.9315242767333984, 2.64083194732666, 0.21380436420440674 
22, -0.8334516882896423, 1.932180404663086, -1.400109052658081 
23, -0.19968456029891968, 0.9352998733520508, -1.3389310836791992 
24, -0.9096682071685791, 0.25038814544677734, -1.8781918287277222 
25, 0.833328902721405, -0.2071208953857422, -1.4221787452697754 
26, 4.007940292358398, -3.503946304321289, 0.3928796648979187 
27, -1.4693832397460938, -1.5035943984985352, 2.9445106983184814 
28, -0.5985342264175415, 0.3063383102416992, 0.45192772150039673 
29, -0.2244483232498169, 0.6317253112792969, -0.48185810446739197 
30, -0.19848963618278503, 0.6128921508789062, -0.49024829268455505 
31, -0.15146058797836304, 0.6515483856201172, -0.04434095323085785 
32, -0.6263958811759949, 0.6898298263549805, -0.5966182947158813 
33, -1.4449964761734009, 0.3360280990600586, -0.5418387651443481 
34, -1.4042493104934692, 0.25319957733154297, -0.5928184390068054 
35, -1.1586891412734985, -0.08846378326416016, -0.6536039113998413 
36, -0.861027181148529, -0.010035514831542969, -0.3874664306640625 
37, -0.9999512434005737, 0.02987957000732422, -0.3780789375305176 
38, -0.856177806854248, 0.032222747802734375, -0.24240383505821228 
39, -0.6977454423904419, 0.2975196838378906, -0.24491611123085022 
40, -0.7330437898635864, 0.2771415710449219, -0.32951098680496216 
41, -0.8655625581741333, 0.16475963592529297, -0.28865867853164673 
42, -1.149122714996338, 0.3187875747680664, -0.2007732391357422 
43, -1.4474200010299683, 0.5281944274902344, -0.1279316544532776 
44, -1.5499756336212158, 0.4174032211303711, -0.08849883079528809 
45, -1.4014673233032227, 0.18129539489746094, -0.12009096145629883 
46, -1.059844732284546, 0.1805400848388672, -0.28225910663604736 
47, -0.9818152189254761, 0.20383358001708984, -0.4724191427230835 
48, -1.109828233718872, 0.13745403289794922, -0.30863988399505615 
49, -1.00565767288208, 0.05881214141845703, -0.3043062686920166 
50, -0.840297520160675, -0.013031005859375, -0.19017112255096436 
51, -0.5502592325210571, -0.41428375244140625, 0.32648348808288574 
52, -0.40310895442962646, -0.6918754577636719, 0.9024782180786133 
53, -0.14689290523529053, -1.0298995971679688, 1.2890779972076416 
54, 0.20408165454864502, -1.3192968368530273, 2.3153226375579834 
55, 0.39149951934814453, -1.3987836837768555, 2.3496313095092773 
56, 0.37205350399017334, -1.3521785736083984, 2.2049498558044434 
57, 0.2721536159515381, -1.3375091552734375, 1.8882567882537842 
58, 0.07696533203125, -1.4349822998046875, 1.1095454692840576 
59, 0.10387206077575684, -1.6264972686767578, -0.3992350101470947 
60, 0.0523761510848999, -1.9437942504882812, -0.0923929214477539 
61, -0.40260159969329834, -1.8755664825439453, 0.6232481002807617 
62, -0.6546005010604858, -1.6006050109863281, 0.5425465106964111 
63, -0.7381248474121094, -1.4143009185791016, 0.4692668914794922 
64, -0.7068169116973877, -1.4222040176391602, 0.050699710845947266 
65, -0.661163330078125, -1.3173151016235352, -0.18633460998535156 
66, -0.8895375728607178, -1.0994091033935547, -0.2142477035522461 
67, -1.1065082550048828, -0.9415216445922852, 0.02471446990966797 
68, -1.2389076948165894, -0.5615243911743164, -0.07068443298339844 
69, -1.2646033763885498, 0.05994129180908203, -0.42774510383605957 
70, -1.160334825515747, 0.4879484176635742, -0.33158135414123535 
71, -1.091116189956665, 0.6912002563476562, -0.5201549530029297 
72, -1.6149466037750244, 1.541487693786621, -0.27859973907470703 
73, -1.5141900777816772, 1.2477703094482422, 0.4637502431869507 
74, -0.8743245601654053, 0.9264631271362305, 0.6997197866439819 
75, -0.016242265701293945, 0.6114845275878906, 0.42778635025024414 
76, -0.016242265701293945, 0.6114845275878906, 0.42778635025024414 
77, 0.9605392217636108, 0.41069984436035156, -0.2921590805053711 
78, 0.48745977878570557, 0.23616886138916016, -0.27564549446105957 
79, -0.05326879024505615, 0.12114715576171875, -0.2599029541015625 
80, -0.35517966747283936, -0.029521942138671875, -0.4526491165161133 
81, -0.36434638500213623, -0.19626903533935547, -0.6636879444122314 
82, -0.33315765857696533, -0.26604175567626953, -0.6639759540557861 
83, -0.34081780910491943, -0.3735036849975586, -0.5861266851425171 
84, -0.25165796279907227, -0.2721099853515625, -0.485171914100647 
85, -0.19746720790863037, 0.18788528442382812, -0.13420617580413818 
86, 0.10590970516204834, 0.6234636306762695, 0.18035101890563965 
87, 0.4084819555282593, 0.7126522064208984, 0.11721253395080566 
88, 0.36828458309173584, 0.5355720520019531, 0.05592036247253418 
89, 0.17638897895812988, 0.3418407440185547, -0.12078046798706055 
90, 0.0028024911880493164, 0.26468658447265625, -0.1495218276977539 
91, 0.22227931022644043, -0.2851848602294922, -0.10966968536376953 
92, 0.43382275104522705, -0.10065364837646484, -0.7719190120697021 
93, 0.4075268507003784, -0.09283161163330078, -0.808769702911377 
94, -0.011606097221374512, -0.063201904296875, -1.4344160556793213 
95, -0.20556199550628662, -0.18266773223876953, -1.7266900539398193 
96, -0.25338900089263916, -0.027319908142089844, -1.97371506690979 
97, -0.2725541591644287, -0.051128387451171875, -1.8183956146240234 
98, -0.16270995140075684, -0.2716531753540039, -1.6727783679962158 
99, -0.16549134254455566, -0.4991111755371094, -1.9105112552642822 
100, -0.28792238235473633, -0.9810171127319336, -2.1825859546661377 
101, -0.2606767416000366, -1.4333457946777344, -2.266784191131592 
102, -0.1006927490234375, -1.9112634658813477, -2.3009331226348877 
103, 0.03474760055541992, -2.123933792114258, -1.9952595233917236 
104, 0.2539440989494324, -1.842259407043457, -1.451770544052124 
105, 0.664483904838562, -1.810194969177246, -1.0335359573364258 
106, 0.6881231069564819, -1.862196922302246, -0.622276782989502 
107, 0.38661861419677734, -2.0203418731689453, -0.8660182952880859 
108, 0.3181735873222351, -2.312326431274414, -1.0689458847045898 
109, 1.229154109954834, -2.882065773010254, -0.7302594184875488 
110, 1.8965259790420532, -3.0942888259887695, -0.9375948905944824 
111, 0.666228175163269, -2.2306580543518066, -0.22849130630493164 
112, 0.5589426755905151, -1.9928092956542969, -0.4943714141845703 
113, 0.1282702535390854, -0.6367788314819336, 1.3724637031555176 
114, 0.4455176591873169, 0.5723433494567871, 1.765761375427246 
115, -0.2588098347187042, -3.3104896545410156, -4.073422431945801 
116, -1.5618633031845093, -4.08395528793335, -2.4178977012634277 
117, -0.865607500076294, -0.5711522102355957, 0.6350936889648438 
118, 0.020194053649902344, 0.24066543579101562, 1.6498136520385742 
119, 0.7176532745361328, -0.3288702964782715, 1.047166347503662 
120, 1.3615260124206543, -0.2644767761230469, 0.8445768356323242 
121, 1.1348445415496826, -0.47887086868286133, 0.23790931701660156 
122, 0.24507880210876465, -0.5728545188903809, 0.31554603576660156 
123, -0.5245500206947327, 0.1388235092163086, 1.1094036102294922 
124, -0.43692731857299805, 0.6416547298431396, 1.890070915222168 
125, 0.04482090473175049, 0.7973625659942627, 1.3860101699829102 
126, 0.08568859100341797, 0.4162921905517578, 1.1102924346923828 
127, 0.16679835319519043, -0.533888578414917, 1.3447933197021484 
128, 1.0738685131072998, -0.5111603736877441, 1.8000822067260742 
129, 1.6244372129440308, -0.15633630752563477, 1.7900619506835938 
130, 1.2684954404830933, 0.019546151161193848, 1.7912397384643555 
131, 0.17786157131195068, -0.1160440444946289, 1.4392805099487305 
132, 0.17974042892456055, 0.1647195816040039, 1.3912982940673828 
133, 0.2842153310775757, -0.1560760736465454, 1.4646692276000977 
134, 1.0309398174285889, -0.38720351457595825, 1.6404151916503906 
135, 1.656559705734253, -0.3020983934402466, 2.1453657150268555 
136, 0.9058518409729004, -0.30664488673210144, 3.4334869384765625 
137, 0.7640349864959717, -0.6356210708618164, 3.9955759048461914 
138, 1.269004225730896, -0.9364230036735535, 4.540318489074707 
139, 1.5331616401672363, -1.1973772048950195, 5.789118766784668 
140, 1.7494449615478516, -1.4220257997512817, 7.181424140930176 
141, 1.9929170608520508, -2.270585298538208, 8.008965492248535 
142, 2.2987217903137207, -2.847939968109131, 7.495516777038574 
143, 1.9035639762878418, -2.21928334236145, 7.058799743652344 
