#Measurement, Acceleration X, Acceleration Y, Acceleration Z 
1, 0, 0, 0 
2, 0.28441381454467773, -0.7751734256744385, -0.8974007368087769 
3, -0.32112860679626465, 7.050395965576172, 1.534024953842163 
4, 1.0645391941070557, 14.235543251037598, -6.156546592712402 
5, -0.2864210605621338, 15.206245422363281, -7.677939414978027 
6, 2.4153687953948975, 12.87396240234375, 4.537136077880859 
7, 0.30600714683532715, -2.2528791427612305, 3.811537742614746 
8, 1.1655001640319824, -2.40212345123291, 0.9568970203399658 
9, 0.6247944831848145, -2.840557098388672, -6.634563446044922 
10, -0.46548008918762207, -3.996249198913574, -2.9430227279663086 
11, -1.3278083801269531, -2.5600662231445312, -1.111777663230896 
12, -1.8845503330230713, -1.7415924072265625, 4.5351176261901855 
13, 1.0855412483215332, -2.608722686767578, 0.17687606811523438 
14, 1.963364601135254, -4.50724983215332, -0.8015550971031189 
15, 1.7666277885437012, -3.0252199172973633, 1.0137534141540527 
16, 1.109919548034668, -4.3249359130859375, 3.844863176345825 
17, -4.723754405975342, -10.552584648132324, 1.3119311332702637 
18, -0.7947783470153809, -0.6840076446533203, -3.1353402137756348 
19, 0.5849789381027222, 2.941460609436035, 0.012822508811950684 
20, -0.8765255212783813, 5.192996978759766, -2.104276657104492 
21, 0.5013415813446045, 4.137205123901367, 2.5164852142333984 
22, -2.939415693283081, 1.0245723724365234, 1.5587430000305176 
23, -3.462285041809082, -2.7553300857543945, 0.39604949951171875 
24, -2.066448211669922, -3.753021240234375, 4.514268398284912 
25, -1.0410778522491455, -0.7016086578369141, -0.8912817239761353 
26, 8.875089645385742, 24.77235221862793, -1.980121374130249 
27, 2.4888103008270264, 2.1081485748291016, -1.2519742250442505 
28, -0.3890397250652313, -1.4121208190917969, 0.301596999168396 
29, -0.5401687622070312, 0.2117748260498047, 0.2619842290878296 
30, -1.2580153942108154, -0.4571809768676758, 0.27129125595092773 
31, -1.4890278577804565, -0.9555826187133789, 0.24957036972045898 
32, -1.0347766876220703, 0.7029933929443359, 0.48304569721221924 
33, -2.1307146549224854, -0.6038103103637695, -0.09842348098754883 
34, -0.9685084819793701, 0.14542007446289062, -0.8478120565414429 
35, -1.8738752603530884, -2.0160093307495117, 0.2887289524078369 
36, -3.1421165466308594, -2.9709091186523438, 0.11902737617492676 
37, -3.1421165466308594, -2.9709091186523438, 0.11902737617492676 
38, -2.9681107997894287, 0.3711128234863281, -1.8082926273345947 
39, -2.0818660259246826, 0.9344158172607422, -1.7848501205444336 
40, -1.7413723468780518, 0.49286365509033203, 0.03743386268615723 
41, -0.05441960319876671, 0.3833179473876953, 0.7549428939819336 
42, 1.3818968534469604, 0.46144866943359375, -1.2506678104400635 
43, 3.541921854019165, 0.9658832550048828, -4.864110946655273 
44, 1.5851339101791382, 1.0515384674072266, -2.564487934112549 
45, -0.22545714676380157, -0.22973251342773438, 0.033359646797180176 
46, -0.10563357174396515, -1.279057502746582, -0.4681975841522217 
47, 0.5591322183609009, -1.2762718200683594, -1.4055885076522827 
48, 1.0381664037704468, -0.7287826538085938, -1.0445891618728638 
49, 1.7208195924758911, -0.021961212158203125, -0.6881577968597412 
50, 2.0311124324798584, 0.07172679901123047, -0.9450527429580688 
51, 1.277111530303955, -0.020349502563476562, -0.6909557580947876 
52, 0.45373544096946716, -0.5971050262451172, -0.2167583703994751 
53, 0.11112266778945923, -0.8418407440185547, -0.0675286054611206 
54, 0.0323452353477478, -0.6097164154052734, 0.2351003885269165 
55, 0.1279314160346985, -0.6438560485839844, 0.07335305213928223 
56, 0.0275193452835083, -0.8073177337646484, -0.5644477605819702 
57, 0.053699493408203125, -0.738011360168457, -1.2081029415130615 
58, -0.37537163496017456, -0.777714729309082, -1.0161004066467285 
59, -0.38569843769073486, -1.1341285705566406, -0.8183014392852783 
60, -0.3139263987541199, -1.178563117980957, -0.5778672695159912 
61, -0.3973817229270935, -0.8610553741455078, -0.0604557991027832 
62, -0.25707513093948364, -0.9201774597167969, 0.035112857818603516 
63, -0.19673997163772583, -1.069528579711914, -0.6524994373321533 
64, -0.7012853026390076, -1.0453062057495117, -1.4597797393798828 
65, -1.3169610500335693, -0.9782352447509766, -1.414339542388916 
66, -1.5259712934494019, -1.1639041900634766, -0.4359927177429199 
67, -0.8485450744628906, -1.543229103088379, 0.41081905364990234 
68, 0.02547276020050049, -1.8171749114990234, 0.29785656929016113 
69, 0.18378734588623047, -2.2141942977905273, -0.817101001739502 
70, 0.013340353965759277, -2.425313949584961, -1.6237998008728027 
71, -0.34323716163635254, -2.351602554321289, -1.6069083213806152 
72, 0.16544324159622192, -2.1395187377929688, -0.08981609344482422 
73, 0.8180128931999207, -1.8919248580932617, 1.017655849456787 
74, 0.308236300945282, -0.9225406646728516, 0.1196908950805664 
75, -0.7317972183227539, -0.6472005844116211, -1.3215703964233398 
76, -1.3747003078460693, -1.5987448692321777, -1.4177193641662598 
77, -1.5737276077270508, -2.248178482055664, -0.2948575019836426 
78, 0.10851401090621948, -3.0797815322875977, -1.7382774353027344 
79, 0.11625432968139648, -2.7990455627441406, -1.98736572265625 
80, 0.23567670583724976, -2.4834775924682617, -2.213454246520996 
81, 0.4299590587615967, -1.3299975395202637, -1.5104331970214844 
82, 0.7613677382469177, 0.0686187744140625, -0.4225940704345703 
83, 0.5886383652687073, -1.1464314460754395, -2.051048755645752 
84, -0.7108080387115479, -2.2203545570373535, -3.2913880348205566 
85, -1.1487282514572144, -2.082158088684082, -1.8960866928100586 
86, -0.2710050940513611, -1.5732073783874512, -0.8762540817260742 
87, 1.1385321617126465, -0.8415307998657227, -0.07188987731933594 
88, 1.8171719312667847, -0.6867337226867676, -0.08915328979492188 
89, 1.282628059387207, -0.7884678840637207, -0.35661792755126953 
90, 0.18207895755767822, -0.7341349124908447, -1.1587133407592773 
91, -0.8034494519233704, -1.0699758529663086, -0.8008213043212891 
92, -0.404782235622406, -1.501631498336792, -0.08443355560302734 
93, 0.4386593699455261, -0.8044761419296265, 0.6487407684326172 
94, 0.9686235189437866, -0.611790657043457, 1.0958576202392578 
95, 0.941016435623169, -0.4956243634223938, 2.4324846267700195 
96, 0.5878649950027466, -0.32886365056037903, 2.3163862228393555 
97, -0.3267073631286621, -0.7922430038452148, 3.230579376220703 
98, 1.3196120262145996, -1.4151575565338135, 7.082932472229004 
99, 2.3644399642944336, -1.334679365158081, 9.299162864685059 
100, 2.3557002544403076, -1.009013295173645, 9.254697799682617 
101, 1.5766743421554565, -1.4789563417434692, 10.682679176330566 
102, 1.2383724451065063, -2.270193576812744, 13.467571258544922 
103, 1.3968873023986816, -1.9413398504257202, 13.25885009765625 
104, 1.146125078201294, -1.8982294797897339, 12.181419372558594 
105, 0.42089009284973145, -1.6227954626083374, 10.436882972717285 
106, -0.2644282579421997, -1.3303699493408203, 8.491172790527344 
107, -0.23686110973358154, -1.7393304109573364, 6.608640670776367 
108, 0.619757890701294, -2.505507707595825, 4.779365539550781 
109, 1.283100962638855, -3.1157186031341553, 3.257645606994629 
110, 1.3601129055023193, -3.3931643962860107, 2.255655288696289 
111, 1.020650863647461, -3.542689085006714, 1.5080690383911133 
112, 0.4299473762512207, -3.591588020324707, 1.0811405181884766 
113, -0.07773494720458984, -3.4914321899414062, 0.8470067977905273 
114, 0.23956000804901123, -3.066473960876465, 0.5218105316162109 
115, 0.9572415351867676, -2.1783266067504883, 0.8417339324951172 
116, 1.7868082523345947, -1.775376796722412, 1.5330677032470703 
117, 1.535076379776001, -1.8033394813537598, 1.7616796493530273 
118, 0.8102257251739502, -2.0218591690063477, 1.9843502044677734 
119, -0.026183128356933594, -2.6581883430480957, 2.396479606628418 
120, -0.1456059217453003, -2.1346912384033203, 3.544004440307617 
121, 0.7287172675132751, 0.014348983764648438, 4.971639633178711 
122, 1.263948917388916, 3.833184242248535, 6.91417121887207 
123, -1.464285969734192, 9.071775436401367, 5.099202632904053 
124, -2.564207077026367, 6.576382637023926, -1.0791749954223633 
125, -1.8762623071670532, 1.5572071075439453, -3.727874755859375 
126, 0.41503196954727173, -4.825915336608887, -2.812366485595703 
127, 1.9967405796051025, -10.959714889526367, -0.381777286529541 
